Time;Grid voltage URS;Grid voltage UST;Grid voltage magnitude;Grid voltage magnitude filtered;DC link current;Control angle grid unlimited;Control angle grid;Control angle grid lower limit;Control angle grid upper limit;DC1 end position request;DC2 end position request;End position request causes;Control angle motor;PLL grid angle error;Notch mask grid;Grid frequency;Grid frequency filtered;Grid integrator angle;Speed;Excitation Ref Mode;PulseMode;DC link current filtered;DC reference limited;DC error;Release pulses grid;Pulse block causes;
0.0950250;-0.815954;-0.0926363;0.999966;0.999973;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58948;-5.06638e-05;0.0;0.999978;0.999988;-2.9663;0.249969;0.0;0.0;0.000723986;0.0;-0.000731523;0.0;0.0;
0.0960250;-0.597344;-0.395809;0.999946;0.999956;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;1.0;2.58948;-4.3712e-06;0.0;1.0;0.999995;-2.65215;0.249973;0.0;0.0;0.000699761;0.0;-0.000731523;0.0;0.0;
0.0970250;-0.320307;-0.660186;0.999936;0.999952;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58949;-1.2388e-05;0.0;0.999997;0.999999;-2.33799;0.249981;0.0;0.0;0.000734431;0.0;-0.000731523;0.0;0.0;
0.0980250;-0.0119062;-0.859978;0.999962;0.999948;0.000627020;1.57393;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58948;-5.29284e-06;0.0;1.0;1.00001;-2.02383;0.249978;0.0;0.0;0.000731818;0.0;-0.000627020;0.0;0.0;
0.0990250;0.297656;-0.975556;0.999952;0.999969;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;1.0;2.58949;-3.66315e-06;0.0;1.0;0.999986;-1.70968;0.249991;0.0;0.0;0.000691686;0.0;-0.000731523;0.0;0.0;
0.100025;0.578062;-0.995651;0.999952;0.999972;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;1.0;2.58948;-2.4735e-05;0.0;0.99999;0.999987;-1.39552;0.249976;1.0;0.0;0.000728015;0.0;-0.000731523;0.0;0.0;
0.101025;0.801957;-0.91829;0.999975;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;3.14527e-05;0.0;1.00002;1.00001;-1.08136;0.249991;1.0;0.0;0.000733346;0.0;-0.000731523;0.0;0.0;
0.102025;0.947271;-0.751022;0.999957;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;8.39715e-06;0.0;1.00001;1.0;-0.767199;0.249978;1.0;0.0;0.000713115;0.0;-0.000731523;0.0;0.0;
0.103025;0.999891;-0.510225;0.999961;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;3.49725e-05;0.0;1.00002;1.00001;-0.453037;0.249966;1.0;0.0;0.000720894;0.0;-0.000731523;0.0;0.0;
0.104025;0.954647;-0.219539;0.999977;0.999965;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;-4.05521e-06;0.0;1.0;1.00001;-0.138876;0.249978;1.0;0.0;0.000733674;0.0;-0.000731523;0.0;0.0;
0.105025;0.815954;0.0926363;0.999966;0.999971;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;-4.70328e-05;0.0;0.999979;0.999989;0.175285;0.249974;1.0;0.0;0.000723986;0.0;-0.000731523;0.0;0.0;
0.106025;0.597344;0.395809;0.999946;0.99995;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;5.0;2.58948;-1.69113e-06;0.0;1.0;0.999996;0.489441;0.249979;1.0;0.0;0.000699761;0.0;-0.000731523;0.0;0.0;
0.107025;0.320307;0.660186;0.999936;0.999945;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;-1.01907e-05;0.0;0.999997;1.0;0.803600;0.24998;1.0;0.0;0.000734431;0.0;-0.000731523;0.0;0.0;
0.108025;0.0118481;0.859978;0.999928;0.999945;0.000627020;1.57393;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;5.38968e-05;0.0;1.00003;1.00002;1.11776;0.250002;1.0;0.0;0.000731818;0.0;-0.000627020;0.0;0.0;
0.109025;-0.297656;0.975556;0.999952;0.999963;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;5.0;2.58948;-4.74571e-06;0.0;1.0;0.999994;1.43192;0.249974;1.0;0.0;0.000691686;0.0;-0.000731523;0.0;0.0;
0.110025;-0.578062;0.995651;0.999952;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;-2.71401e-05;0.0;0.999989;0.999986;1.74608;0.249982;1.0;0.0;0.000728015;0.0;-0.000731523;0.0;0.0;
0.111025;-0.801957;0.91829;0.999975;0.999973;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;2.80675e-05;0.0;1.00002;1.0;2.06023;0.249993;1.0;0.0;0.000733346;0.0;-0.000731523;0.0;0.0;
0.112025;-0.947271;0.751022;0.999957;0.999972;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;7.52818e-06;0.0;1.00001;1.0;2.37439;0.249993;1.0;0.0;0.000713115;0.0;-0.000731523;0.0;0.0;
0.113025;-0.999891;0.510225;0.999961;0.999971;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;3.46185e-05;0.0;1.00002;1.00001;2.68856;0.24994;1.0;0.0;0.000720894;0.0;-0.000731523;0.0;0.0;
0.114025;-0.954647;0.219539;0.999977;0.999971;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;-4.08447e-06;0.0;1.0;1.00001;3.00272;0.249928;1.0;0.0;0.000733674;0.0;-0.000731523;0.0;0.0;
0.115025;-0.815954;-0.0926363;0.999966;0.999973;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;-4.72903e-05;0.0;0.999978;0.999988;-2.96631;0.249946;1.0;0.0;0.000723986;0.0;-0.000731523;0.0;0.0;
0.116025;-0.597344;-0.395809;0.999946;0.999956;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;5.0;2.58948;-1.36637e-06;0.0;1.0;0.999995;-2.65215;0.24995;1.0;0.0;0.000699761;0.0;-0.000731523;0.0;0.0;
0.117025;-0.320307;-0.660186;0.999936;0.999952;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;-9.1959e-06;0.0;0.999997;0.999999;-2.33799;0.249953;1.0;0.0;0.000734431;0.0;-0.000731523;0.0;0.0;
0.118025;-0.0119062;-0.859978;0.999962;0.999948;0.000627020;1.57393;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;-2.29093e-06;0.0;1.0;1.00001;-2.02383;0.249944;1.0;0.0;0.000731818;0.0;-0.000627020;0.0;0.0;
0.119025;0.297656;-0.975556;0.999952;0.999969;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;5.0;2.58948;-6.52461e-07;0.0;1.0;0.999987;-1.70968;0.249952;1.0;0.0;0.000691686;0.0;-0.000731523;0.0;0.0;
0.120025;0.578062;-0.995651;0.999952;0.999972;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;-2.1815e-05;0.0;0.999991;0.999988;-1.39552;0.249948;1.0;0.0;0.000728015;0.0;-0.000731523;0.0;0.0;
0.121025;0.801957;-0.91829;0.999975;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;3.42732e-05;0.0;1.00002;1.00001;-1.08136;0.249955;1.0;0.0;0.000733346;0.0;-0.000731523;0.0;0.0;
0.122025;0.947271;-0.751022;0.999957;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;1.11211e-05;0.0;1.00001;1.0;-0.767202;0.249968;1.0;0.0;0.000713115;0.0;-0.000731523;0.0;0.0;
0.123025;0.999891;-0.510225;0.999961;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;3.76555e-05;0.0;1.00002;1.00001;-0.453040;0.249972;1.0;0.0;0.000720894;0.0;-0.000731523;0.0;0.0;
0.124025;0.954647;-0.219539;0.999977;0.999965;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;-1.50388e-06;0.0;1.0;1.00001;-0.138878;0.249959;1.0;0.0;0.000733674;0.0;-0.000731523;0.0;0.0;
0.125025;0.815954;0.0926363;0.999966;0.999971;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;-4.45049e-05;0.0;0.999979;0.999989;0.175283;0.249962;1.0;0.0;0.000723986;0.0;-0.000731523;0.0;0.0;
0.126025;0.597344;0.395809;0.999946;0.99995;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;5.0;2.58948;8.04605e-07;0.0;1.0;0.999996;0.489438;0.249966;1.0;0.0;0.000699761;0.0;-0.000731523;0.0;0.0;
0.127025;0.320307;0.660186;0.999936;0.999945;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;-7.79443e-06;0.0;0.999998;1.0;0.803598;0.249967;1.0;0.0;0.000734431;0.0;-0.000731523;0.0;0.0;
0.128025;0.0118481;0.859978;0.999928;0.999945;0.000627020;1.57393;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;5.61527e-05;0.0;1.00003;1.00002;1.11776;0.249977;1.0;0.0;0.000731818;0.0;-0.000627020;0.0;0.0;
0.129025;-0.297656;0.975556;0.999952;0.999963;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;5.0;2.58949;-2.48403e-06;0.0;1.0;0.999995;1.43192;0.24998;1.0;0.0;0.000691686;0.0;-0.000731523;0.0;0.0;
0.130025;-0.578062;0.995651;0.999952;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;-2.50686e-05;0.0;0.999989;0.999986;1.74607;0.249981;1.0;0.0;0.000728015;0.0;-0.000731523;0.0;0.0;
0.131025;-0.801957;0.91829;0.999975;0.999973;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;2.99489e-05;0.0;1.00002;1.0;2.06023;0.249981;1.0;0.0;0.000733346;0.0;-0.000731523;0.0;0.0;
0.132025;-0.947271;0.751022;0.999957;0.999972;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;9.41242e-06;0.0;1.00001;1.0;2.37439;0.249987;1.0;0.0;0.000713115;0.0;-0.000731523;0.0;0.0;
0.133025;-0.999891;0.510225;0.999961;0.999971;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;3.65027e-05;0.0;1.00002;1.00001;2.68855;0.249991;1.0;0.0;0.000720894;0.0;-0.000731523;0.0;0.0;
0.134025;-0.954647;0.219539;0.999977;0.999971;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;-2.21193e-06;0.0;1.0;1.00001;3.00272;0.249997;1.0;0.0;0.000733674;0.0;-0.000731523;0.0;0.0;
0.135025;-0.815954;-0.0926363;0.999966;0.999973;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;-4.56021e-05;0.0;0.999979;0.999988;-2.96631;0.250002;1.0;0.0;0.000723986;0.0;-0.000731523;0.0;0.0;
0.136025;-0.597344;-0.395809;0.999946;0.999956;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;5.0;2.58949;3.24768e-07;0.0;1.0;0.999995;-2.65215;0.249999;1.0;0.0;0.000699761;0.0;-0.000731523;0.0;0.0;
0.137025;-0.320307;-0.660186;0.999936;0.999952;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;-7.31752e-06;0.0;0.999998;1.0;-2.338;0.249991;1.0;0.0;0.000734431;0.0;-0.000731523;0.0;0.0;
0.138025;-0.0119062;-0.859978;0.999962;0.999948;0.000627020;1.57393;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;-5.96871e-07;0.0;1.0;1.00001;-2.02383;0.249995;1.0;0.0;0.000731818;0.0;-0.000627020;0.0;0.0;
0.139025;0.297656;-0.975556;0.999952;0.999969;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;5.0;2.58948;1.03867e-06;0.0;1.0;0.999987;-1.70968;0.249954;1.0;0.0;0.000691686;0.0;-0.000731523;0.0;0.0;
0.140025;0.578062;-0.995651;0.999952;0.999972;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;-2.0317e-05;0.0;0.999991;0.999988;-1.39552;0.249948;1.0;0.0;0.000728015;0.0;-0.000731523;0.0;0.0;
0.141025;0.801957;-0.91829;0.999975;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;3.56835e-05;0.0;1.00002;1.00001;-1.08137;0.249955;1.0;0.0;0.000733346;0.0;-0.000731523;0.0;0.0;
0.142025;0.947271;-0.751022;0.999957;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;1.26279e-05;0.0;1.00001;1.0;-0.767204;0.249951;1.0;0.0;0.000713115;0.0;-0.000731523;0.0;0.0;
0.143025;0.999891;-0.510225;0.999961;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;3.90628e-05;0.0;1.00002;1.00001;-0.453041;0.24997;1.0;0.0;0.000720894;0.0;-0.000731523;0.0;0.0;
0.144025;0.954647;-0.219539;0.999977;0.999965;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;-1.08256e-07;0.0;1.0;1.00001;-0.138879;0.249946;1.0;0.0;0.000733674;0.0;-0.000731523;0.0;0.0;
0.145025;0.815954;0.0926363;0.999966;0.999971;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;-4.31561e-05;0.0;0.999979;0.999989;0.175282;0.249951;1.0;0.0;0.000723986;0.0;-0.000731523;0.0;0.0;
0.146025;0.597344;0.395809;0.999946;0.99995;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;5.0;2.58948;2.06857e-06;0.0;1.0;0.999996;0.489437;0.249952;1.0;0.0;0.000699761;0.0;-0.000731523;0.0;0.0;
0.147025;0.320307;0.660186;0.999936;0.999945;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;-6.57728e-06;0.0;0.999998;1.0;0.803596;0.249963;1.0;0.0;0.000734431;0.0;-0.000731523;0.0;0.0;
0.148025;0.0118481;0.859978;0.999928;0.999945;0.000627020;1.57393;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;5.74663e-05;0.0;1.00003;1.00002;1.11776;0.249958;1.0;0.0;0.000731818;0.0;-0.000627020;0.0;0.0;
0.149025;-0.297656;0.975556;0.999952;0.999963;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;5.0;2.58948;-1.26689e-06;0.0;1.0;0.999995;1.43192;0.249977;1.0;0.0;0.000691686;0.0;-0.000731523;0.0;0.0;
0.150025;-0.578062;0.995651;0.999952;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;-2.39421e-05;0.0;0.999989;0.999986;1.74607;0.249968;1.0;0.0;0.000728015;0.0;-0.000731523;0.0;0.0;
0.151025;-0.801957;0.91829;0.999975;0.999973;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;3.12655e-05;0.0;1.00002;1.0;2.06023;0.249948;1.0;0.0;0.000733346;0.0;-0.000731523;0.0;0.0;
0.152025;-0.947271;0.751022;0.999957;0.999972;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;1.05359e-05;0.0;1.00001;1.0;2.37439;0.249965;1.0;0.0;0.000713115;0.0;-0.000731523;0.0;0.0;
0.153025;-0.999891;0.510225;0.999961;0.999971;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;3.76263e-05;0.0;1.00002;1.00001;2.68855;0.249977;1.0;0.0;0.000720894;0.0;-0.000731523;0.0;0.0;
0.154025;-0.954647;0.219539;0.999977;0.999971;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;-1.26689e-06;0.0;1.0;1.00001;3.00271;0.249975;1.0;0.0;0.000733674;0.0;-0.000731523;0.0;0.0;
0.155025;-0.815954;-0.0926363;0.999966;0.999973;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;-4.42913e-05;0.0;0.999979;0.999988;-2.96631;0.24997;1.0;0.0;0.000723986;0.0;-0.000731523;0.0;0.0;
0.156025;-0.597344;-0.395809;0.999946;0.999956;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;5.0;2.58948;1.63554e-06;0.0;1.0;0.999995;-2.65216;0.249975;1.0;0.0;0.000699761;0.0;-0.000731523;0.0;0.0;
0.157025;-0.320307;-0.660186;0.999936;0.999952;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;-6.37832e-06;0.0;0.999998;1.0;-2.338;0.249972;1.0;0.0;0.000734431;0.0;-0.000731523;0.0;0.0;
0.158025;-0.0119062;-0.859978;0.999962;0.999948;0.000627020;1.57393;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;3.39397e-07;0.0;1.0;1.00001;-2.02383;0.249983;1.0;0.0;0.000731818;0.0;-0.000627020;0.0;0.0;
0.159025;0.297656;-0.975556;0.999952;0.999969;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;5.0;2.58948;1.97201e-06;0.0;1.0;0.999987;-1.70968;0.249971;1.0;0.0;0.000691686;0.0;-0.000731523;0.0;0.0;
0.160025;0.578062;-0.995651;0.999952;0.999972;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;-1.92842e-05;0.0;0.999991;0.999988;-1.39552;0.249996;1.0;0.0;0.000728015;0.0;-0.000731523;0.0;0.0;
0.161025;0.801957;-0.91829;0.999975;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;3.68070e-05;0.0;1.00002;1.00001;-1.08137;0.249984;1.0;0.0;0.000733346;0.0;-0.000731523;0.0;0.0;
0.162025;0.947271;-0.751022;0.999957;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;1.35642e-05;0.0;1.00001;1.0;-0.767204;0.249971;1.0;0.0;0.000713115;0.0;-0.000731523;0.0;0.0;
0.163025;0.999891;-0.510225;0.999961;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;4.00459e-05;0.0;1.00002;1.00001;-0.453042;0.249993;1.0;0.0;0.000720894;0.0;-0.000731523;0.0;0.0;
0.164025;0.954647;-0.219539;0.999977;0.999965;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;8.74825e-07;0.0;1.0;1.00001;-0.13888;0.249983;1.0;0.0;0.000733674;0.0;-0.000731523;0.0;0.0;
0.165025;0.815954;0.0926363;0.999966;0.999971;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;-4.2173e-05;0.0;0.999979;0.999989;0.175281;0.250002;1.0;0.0;0.000723986;0.0;-0.000731523;0.0;0.0;
0.166025;0.597344;0.395809;0.999946;0.99995;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;5.0;2.58948;3.05165e-06;0.0;1.0;0.999996;0.489436;0.249978;1.0;0.0;0.000699761;0.0;-0.000731523;0.0;0.0;
0.167025;0.320307;0.660186;0.999936;0.999945;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;-5.5942e-06;0.0;0.999998;1.0;0.803595;0.249986;1.0;0.0;0.000734431;0.0;-0.000731523;0.0;0.0;
0.168025;0.0118481;0.859978;0.999928;0.999945;0.000627020;1.57393;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;5.84026e-05;0.0;1.00003;1.00002;1.11776;0.250002;1.0;0.0;0.000731818;0.0;-0.000627020;0.0;0.0;
0.169025;-0.297656;0.975556;0.999952;0.999963;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;5.0;2.58949;-3.21842e-07;0.0;1.0;0.999995;1.43192;0.250005;1.0;0.0;0.000691686;0.0;-0.000731523;0.0;0.0;
0.170025;-0.578062;0.995651;0.999952;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;-2.29971e-05;0.0;0.999989;0.999986;1.74607;0.249998;1.0;0.0;0.000728015;0.0;-0.000731523;0.0;0.0;
0.171025;-0.801957;0.91829;0.999975;0.999973;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;3.22018e-05;0.0;1.00002;1.0;2.06023;0.250015;1.0;0.0;0.000733346;0.0;-0.000731523;0.0;0.0;
0.172025;-0.947271;0.751022;0.999957;0.999972;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;1.14722e-05;0.0;1.00001;1.0;2.37439;0.250011;1.0;0.0;0.000713115;0.0;-0.000731523;0.0;0.0;
0.173025;-0.999891;0.510225;0.999961;0.999971;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;3.83782e-05;0.0;1.00002;1.00001;2.68855;0.250021;1.0;0.0;0.000720894;0.0;-0.000731523;0.0;0.0;
0.174025;-0.954647;0.219539;0.999977;0.999971;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;-1.43366e-07;0.0;1.0;1.00001;3.00271;0.249999;1.0;0.0;0.000733674;0.0;-0.000731523;0.0;0.0;
0.175025;-0.815954;-0.0926363;0.999966;0.999973;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;-4.37266e-05;0.0;0.999979;0.999989;-2.96631;0.250007;1.0;0.0;0.000723986;0.0;-0.000731523;0.0;0.0;
0.176025;-0.597344;-0.395809;0.999946;0.999956;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;5.0;2.58949;2.20608e-06;0.0;1.0;0.999995;-2.65216;0.250011;1.0;0.0;0.000699761;0.0;-0.000731523;0.0;0.0;
0.177025;-0.320307;-0.660186;0.999936;0.999952;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;-5.62931e-06;0.0;0.999998;1.0;-2.338;0.250018;1.0;0.0;0.000734431;0.0;-0.000731523;0.0;0.0;
0.178025;-0.0119062;-0.859978;0.999962;0.999948;0.000627020;1.57393;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;1.27566e-06;0.0;1.0;1.00001;-2.02383;0.250016;1.0;0.0;0.000731818;0.0;-0.000627020;0.0;0.0;
0.179025;0.297656;-0.975556;0.999952;0.999969;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;5.0;2.58949;2.72395e-06;0.0;1.0;0.999987;-1.70968;0.250028;1.0;0.0;0.000691686;0.0;-0.000731523;0.0;0.0;
0.180025;0.578062;-0.995651;0.999952;0.999972;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;-1.84415e-05;0.0;0.999991;0.999988;-1.39553;0.250014;1.0;0.0;0.000728015;0.0;-0.000731523;0.0;0.0;
0.181025;0.801957;-0.91829;0.999975;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;3.74624e-05;0.0;1.00002;1.00001;-1.08137;0.250028;1.0;0.0;0.000733346;0.0;-0.000731523;0.0;0.0;
0.182025;0.947271;-0.751022;0.999957;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;1.43132e-05;0.0;1.00001;1.0;-0.767205;0.250016;1.0;0.0;0.000713115;0.0;-0.000731523;0.0;0.0;
0.183025;0.999891;-0.510225;0.999961;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;4.0792e-05;0.0;1.00002;1.00001;-0.453043;0.250004;1.0;0.0;0.000720894;0.0;-0.000731523;0.0;0.0;
0.184025;0.954647;-0.219539;0.999977;0.999965;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;1.66773e-06;0.0;1.0;1.00001;-0.138881;0.250016;1.0;0.0;0.000733674;0.0;-0.000731523;0.0;0.0;
0.185025;0.815954;0.0926363;0.999966;0.999971;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;-4.13362e-05;0.0;0.999979;0.999989;0.17528;0.250012;1.0;0.0;0.000723986;0.0;-0.000731523;0.0;0.0;
0.186025;0.597344;0.395809;0.999946;0.99995;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;5.0;2.58949;4.01132e-06;0.0;1.0;0.999996;0.489435;0.250016;1.0;0.0;0.000699761;0.0;-0.000731523;0.0;0.0;
0.187025;0.320307;0.660186;0.999936;0.999945;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;-4.44142e-06;0.0;0.999997;1.0;0.803594;0.250018;1.0;0.0;0.000734431;0.0;-0.000731523;0.0;0.0;
0.188025;0.0118481;0.859978;0.999928;0.999945;0.000627020;1.57393;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;5.97017e-05;0.0;1.00003;1.00002;1.11776;0.250039;1.0;0.0;0.000731818;0.0;-0.000627020;0.0;0.0;
0.189025;-0.297656;0.975556;0.999952;0.999963;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;5.0;2.58949;1.06793e-06;0.0;1.0;0.999995;1.43191;0.250011;1.0;0.0;0.000691686;0.0;-0.000731523;0.0;0.0;
0.190025;-0.578062;0.995651;0.999952;0.999969;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;-2.15225e-05;0.0;0.999988;0.999986;1.74607;0.250019;1.0;0.0;0.000728015;0.0;-0.000731523;0.0;0.0;
0.191025;-0.801957;0.91829;0.999975;0.999973;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;3.38695e-05;0.0;1.00002;1.0;2.06023;0.250030;1.0;0.0;0.000733346;0.0;-0.000731523;0.0;0.0;
0.192025;-0.947271;0.751022;0.999957;0.999972;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;1.31546e-05;0.0;1.00001;1.0;2.37439;0.250029;1.0;0.0;0.000713115;0.0;-0.000731523;0.0;0.0;
0.193025;-0.999891;0.510225;0.999961;0.999971;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;4.02478e-05;0.0;1.00002;1.00001;2.68855;0.249976;1.0;0.0;0.000720894;0.0;-0.000731523;0.0;0.0;
0.194025;-0.954647;0.219539;0.999977;0.999971;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58948;1.36637e-06;0.0;1.0;1.00001;3.00271;0.249964;1.0;0.0;0.000733674;0.0;-0.000731523;0.0;0.0;
0.195025;-0.815954;-0.0926363;0.999966;0.999973;0.000731523;1.57445;2.61981;0.087;2.61981;1.0;0.0;5.0;2.58949;-4.20296e-05;0.0;0.999979;0.999989;-2.96631;0.249982;1.0;0.0;0.000723986;0.0;-0.000731523;0.0;0.0;
0.196025;-0.597344;-0.395809;0.999946;0.999956;0.000731523;1.57445;2.61982;0.087;2.61982;1.0;0.0;5.0;2.58949;3.87966e-06;0.0;1.0;0.999995;-2.65216;0.249986;1.0;0.0;0.000699761;0.0;-0.000731523;0.0;0.0;
