Time;DC Link voltage;Grid voltage RS;Grid voltage ST;Grid voltage TR;Machine speed;Machine load;Machine electrical torque;Machine power;Machine current R;Machine current S;Machine current T;Machine voltage URS;Machine voltage UST;Machine voltage excitation;Grid pulses R+;Grid pulses S+;Grid pulses T+;Grid pulses R-;Grid pulses S-;Grid pulses T-;Motor pulses R+;Motor pulses S+;Motor pulses T+;Motor pulses R-;Motor pulses S-;Motor pulses T-;
0.917025;36.4164;-36.4164;-84.4271;120.844;13.09;0.0;-7855.08;-102823.;-0.108129;-4.28238e-05;0.108172;-21.0809;-6.22936;94.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.918025;2.63102;-2.63103;-106.469;109.1;13.09;0.0;-7219.81;-94507.0;-0.0981569;-3.43663e-05;0.0981913;-17.2725;-4.17056;94.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.919025;56.6568;35.3004;-91.9572;56.6568;13.09;0.0;-2317.19;-30331.9;-0.0311613;-2.84296e-05;0.0311897;-18.8919;-7.52626;94.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.920025;47.2345;75.0146;-122.249;47.2345;13.09;0.0;-7415.58;-97069.8;-0.0988373;-1.65049e-05;0.0988538;-19.7839;-10.178;94.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.921025;14.1509;100.161;-114.312;14.1509;13.09;0.0;-8070.16;-105638.;-0.106760;-7.8344e-06;0.106768;-15.9597;-8.15544;94.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.922025;-19.9797;115.333;-95.3537;-19.9797;13.09;0.0;-4303.36;-56330.9;-0.0565951;8.48165e-07;0.0565943;-12.0298;-6.02398;94.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.923025;57.5036;122.299;-57.5036;-64.7955;13.09;0.0;-6624.54;-86715.0;-0.086746;1.01699e-05;0.0867358;-18.1875;-13.9664;94.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.924025;25.5074;118.267;-25.5074;-92.7599;13.09;0.0;-8616.6;-112791.;-0.112518;1.87471e-05;0.112499;-14.4289;-12.0322;94.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.925025;-9.30934;102.496;9.30933;-111.805;13.09;0.0;-5179.26;-67796.4;-0.0518851;-0.0319498;0.083835;9.90759e-07;-15.7743;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.926025;64.0628;64.0628;54.9514;-119.014;13.09;0.0;-3008.67;-39383.4;0.000166431;-0.0752123;0.0750459;-9.00952;-21.4908;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.927025;35.1395;35.1396;85.0655;-120.205;13.09;0.0;-5773.76;-75578.4;0.000168853;-0.135502;0.135333;-9.97055;-18.5466;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.928025;1.41463;1.41465;107.077;-108.492;13.09;0.0;-6340.19;-82992.9;0.000163081;-0.140637;0.140474;-12.1259;-13.1536;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.929025;-32.2438;-32.2438;118.504;-86.2606;13.09;0.0;-4096.5;-53623.1;0.000157349;-0.0863764;0.0862191;-14.2832;-7.73134;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.930025;46.3483;-75.4613;121.81;-46.3483;13.09;0.0;-4691.49;-61411.5;0.000150225;-0.0942664;0.0941162;-6.1961;-22.8257;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.931025;13.1581;-100.658;113.816;-13.1581;13.09;0.0;-5980.25;-78281.3;0.000143494;-0.114913;0.114769;-8.35295;-17.2511;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.932025;-20.9060;-115.797;94.8912;20.9060;13.09;0.0;-4143.3;-54235.6;0.000137036;-0.0764916;0.0763546;-10.4929;-11.6945;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.933025;56.8805;-121.994;56.8806;65.1139;13.09;0.0;-5281.8;-69138.6;0.000129680;-0.0938454;0.0937157;-2.393;-26.6546;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.934025;24.7314;-117.88;24.7314;93.1486;13.09;0.0;-7565.51;-99032.3;0.000121820;-0.129744;0.129622;-4.44517;-21.1302;94.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.935025;-9.36578;-102.468;-9.36577;111.834;13.09;0.0;-6474.43;-84750.1;0.000114707;-0.107537;0.107422;-6.54809;-15.4951;94.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.936025;80.6654;-80.6654;-56.5405;137.206;13.09;0.0;-3226.31;-42232.3;0.000124234;-0.0520985;0.0519743;5.64727;-38.6195;94.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.937025;36.044;-36.044;-84.6133;120.657;13.09;0.0;-6867.17;-89891.1;9.85879e-05;-0.107720;0.107622;-0.485128;-24.7212;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.938025;2.28713;-2.28714;-106.641;108.928;13.09;0.0;-6678.04;-87415.4;9.0922e-05;-0.102156;0.102065;-2.53105;-19.0686;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.939025;9.9123;-9.9123;-1.9348e-06;9.9123;13.09;0.0;-2517.53;-32954.3;8.32693e-05;-0.0376862;0.0376029;-4.1373;-14.2906;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.940025;46.9517;75.156;-122.108;46.9517;13.09;0.0;-6915.38;-90522.1;7.40657e-05;-0.101223;0.101149;3.50591;-28.0101;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.941025;13.8985;100.287;-114.185;13.8985;13.09;0.0;-7828.69;-102477.;6.58773e-05;-0.11242;0.112354;1.52664;-22.3828;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.942025;-20.2019;115.444;-95.2426;-20.2019;13.09;0.0;-4611.96;-60370.3;5.77663e-05;-0.06512;0.0650623;-0.559119;-16.5413;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.943025;57.4926;122.296;-57.4926;-64.8036;13.09;0.0;-5717.59;-74843.0;4.85066e-05;-0.0794824;0.0794339;7.55307;-31.1264;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.944025;25.3565;118.192;-25.3565;-92.8354;13.09;0.0;-7836.99;-102586.;3.99951e-05;-0.107454;0.107414;5.56337;-25.3941;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.945025;-8.78101;102.76;8.781;-111.541;13.09;0.0;-5755.25;-75336.0;3.15411e-05;-0.077982;0.0779504;3.46687;-19.452;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.946025;65.4028;65.4028;54.4379;-119.841;13.09;0.0;-4428.56;-57969.7;1.85234e-05;-0.0593915;0.059373;10.2969;-31.3869;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.947025;36.5277;36.5277;84.3714;-120.899;13.09;0.0;-7727.15;-101148.;1.36031e-05;-0.102730;0.102716;9.53246;-28.069;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.948025;2.72676;2.72677;106.421;-109.148;13.09;0.0;-6931.84;-90737.5;4.93696e-06;-0.0915109;0.0915059;7.44277;-22.0891;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.949025;90.3583;-48.9872;139.346;-90.3583;13.09;0.0;-2686.04;-35160.2;3.12453e-06;-0.0352697;0.0352666;18.3946;-42.242;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.950025;47.2882;-74.9884;122.277;-47.2882;13.09;0.0;-7945.91;-104012.;-1.29422e-05;-0.103922;0.103935;13.3826;-30.3753;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.951025;14.1923;-100.141;114.333;-14.1923;13.09;0.0;-8519.9;-111525.;-2.16683e-05;-0.111171;0.111193;11.3171;-24.4218;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.952025;-20.5356;-115.612;95.0764;20.5355;13.09;0.0;-2617.54;-34263.5;0.0631482;-0.0656187;0.00247047;14.2525;-14.2525;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.953025;56.2259;-121.666;56.226;65.4404;13.09;0.0;-3750.66;-49096.0;0.0917443;-0.0915711;-0.000173263;22.131;-30.6638;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.954025;24.1032;-117.566;24.1032;93.4627;13.09;0.0;-5887.24;-77063.8;0.135516;-0.135349;-0.000166941;16.7878;-27.4606;94.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.955025;-9.97421;-102.164;-9.97419;112.138;13.09;0.0;-5545.76;-72593.8;0.120882;-0.120721;-0.000161187;11.3173;-24.1796;94.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.956025;36.7949;-36.7949;-34.8577;71.6526;13.09;0.0;-2342.67;-30665.5;0.0487032;-0.0485435;-0.000159782;15.782;-25.8652;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.957025;35.4928;-35.4928;-84.8889;120.382;13.09;0.0;-5652.44;-73990.3;0.111819;-0.111671;-0.000147827;20.8765;-27.8354;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.958025;1.75285;-1.75286;-106.908;108.661;13.09;0.0;-5961.14;-78031.2;0.112953;-0.112812;-0.000141315;15.3966;-24.463;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.959025;-31.9145;31.9145;-118.34;86.4253;13.09;0.0;-3006.27;-39352.0;0.0548354;-0.0547006;-0.000134868;9.89852;-21.073;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.960025;46.4451;75.4091;-121.854;46.4452;13.09;0.0;-5765.5;-75470.3;0.101203;-0.101076;-0.000126655;24.6502;-27.8102;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.961025;13.4472;100.513;-113.96;13.4472;13.09;0.0;-6963.42;-91150.9;0.118117;-0.117997;-0.000119466;19.2686;-24.4093;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.962025;-20.6275;115.657;-95.0298;-20.6275;13.09;0.0;-4630.94;-60618.8;0.0761731;-0.0760608;-0.000112367;13.6248;-20.8712;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.963025;57.1475;122.127;-57.1475;-64.9796;13.09;0.0;-5650.0;-73958.3;0.0902537;-0.0901493;-0.000104358;28.5020;-27.6134;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.964025;24.9866;118.007;-24.9866;-93.0203;13.09;0.0;-7907.55;-103510.;0.122954;-0.122858;-9.60002e-05;22.881;-24.0229;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.965025;-9.12277;102.589;9.12275;-111.712;13.09;0.0;-6439.42;-84291.8;0.0977299;-0.0976415;-8.83376e-05;17.1501;-20.3761;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.966025;71.2476;71.2476;52.9356;-124.183;13.09;0.0;-3974.59;-52027.3;0.0590171;-0.0589379;-7.92205e-05;35.1605;-28.6582;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.967025;36.2541;36.2541;84.5083;-120.762;13.09;0.0;-7319.51;-95812.1;0.106430;-0.106359;-7.12943e-05;26.1867;-23.3147;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.968025;2.48444;2.48445;106.542;-109.026;13.09;0.0;-6889.42;-90182.3;0.0983508;-0.0982876;-6.31725e-05;20.4307;-19.6020;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.969025;30.7922;-9.32545;40.1176;-30.7922;13.09;0.0;-2264.46;-29641.6;0.0318268;-0.0317711;-5.57373e-05;19.7914;-18.4486;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.970025;47.1206;-75.0722;122.193;-47.1206;13.09;0.0;-7064.02;-92467.9;0.0977229;-0.0976773;-4.56507e-05;29.1675;-22.2995;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.971025;14.052;-100.211;114.263;-14.052;13.09;0.0;-7833.61;-102542.;0.106959;-0.106922;-3.71638e-05;23.4316;-18.5564;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.972025;-20.063;-115.376;95.3127;20.063;13.09;0.0;-4288.39;-56134.9;0.0579012;-0.0578725;-2.87050e-05;17.4821;-14.7073;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.973025;57.4374;-122.267;57.4374;64.8293;13.09;0.0;-6647.29;-87012.8;0.0888681;-0.088849;-1.91133e-05;31.6946;-20.9479;94.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.974025;25.4566;-118.243;25.4567;92.7859;13.09;0.0;-8698.04;-113857.;0.115344;-0.115333;-1.06987e-05;26.116;-17.2575;94.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.975025;-8.69643;-102.803;-8.69642;111.5;13.09;0.0;-6426.35;-84120.7;0.084668;-0.084666;-2.02995e-06;20.0613;-13.3306;94.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.976025;65.4566;-65.4566;-54.3865;119.843;13.09;0.0;-4940.26;-64667.8;0.0647653;-0.0647748;9.5367e-06;31.8821;-18.3501;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.977025;36.5813;-36.5814;-84.3446;120.926;13.09;0.0;-8208.11;-107444.;0.107249;-0.107265;1.5857e-05;28.4528;-15.7265;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.978025;2.7642;-2.76421;-106.402;109.166;13.09;0.0;-7317.68;-95788.2;0.0954406;-0.0954652;2.45973e-05;22.3582;-11.7688;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.979025;9.07039;-9.07039;-1.92808e-06;9.07039;13.09;0.0;-1452.74;-19016.3;0.0371308;0.000191846;-0.0373226;23.1123;-16.4861;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.980025;45.8265;75.7186;-121.545;45.8265;13.09;0.0;-4813.26;-63005.4;0.115088;0.000170838;-0.115259;29.5431;-9.29831;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.981025;12.8191;100.827;-113.646;12.8191;13.09;0.0;-6194.67;-81088.1;0.139758;0.000165003;-0.139923;26.3772;-11.3927;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.982025;-21.2361;115.962;-94.7255;-21.2361;13.09;0.0;-4918.96;-64389.0;0.105251;0.000159261;-0.105410;23.0869;-13.5828;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.983025;54.6408;120.463;-54.6408;-65.8218;13.09;0.0;-3995.84;-52305.4;0.0814136;0.000144419;-0.0815581;28.8884;-6.70586;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.984025;24.4418;117.734;-24.4418;-93.2927;13.09;0.0;-6142.62;-80406.8;0.119572;0.000145629;-0.119717;26.729;-7.64385;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.985025;-9.64457;102.328;9.64456;-111.973;13.09;0.0;-5407.78;-70787.6;0.100960;0.000139152;-0.101099;23.3195;-9.78197;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.986025;71.2548;71.2548;53.2694;-124.524;13.09;0.0;-3776.34;-49432.1;0.0678375;0.000132063;-0.0679695;31.9875;0.0294843;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.987025;35.7789;35.7789;84.7458;-120.525;13.09;0.0;-7006.45;-91714.2;0.121402;0.000124191;-0.121526;26.7165;-3.77575;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.988025;2.03507;2.03509;106.767;-108.802;13.09;0.0;-7092.15;-92836.0;0.118895;0.000117062;-0.119012;23.2257;-5.84113;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.989025;-31.6429;-31.6429;118.204;-86.561;13.09;0.0;-3523.44;-46121.8;0.0573039;0.000109971;-0.0574139;19.7156;-7.91584;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.990025;46.7063;-75.2792;121.986;-46.7063;13.09;0.0;-6338.91;-82976.2;0.100221;0.000101177;-0.100323;26.3348;0.130853;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.991025;13.6965;-100.389;114.085;-13.6965;13.09;0.0;-7398.77;-96849.6;0.113996;9.34484e-05;-0.114089;22.817;-1.82912;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.992025;-20.3905;-115.539;95.149;20.3905;13.09;0.0;-4591.61;-60104.0;0.0690917;8.57941e-05;-0.0691775;19.1653;-3.91658;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.993025;57.3688;-122.238;57.3688;64.8688;13.09;0.0;-5492.62;-71898.2;0.0808802;7.72194e-05;-0.0809575;25.7908;4.23503;94.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.994025;25.1989;-118.114;25.199;92.9148;13.09;0.0;-7684.84;-100594.;0.110962;6.85724e-05;-0.111030;22.097;2.21298;94.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.995025;-8.92393;-102.689;-8.92392;111.613;13.09;0.0;-5874.03;-76890.8;0.0833232;6.0458e-05;-0.0833836;18.3452;0.131040;94.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.996025;65.2597;-65.2597;-54.4837;119.743;13.09;0.0;-4730.92;-61927.6;0.0660474;4.60888e-05;-0.0660935;23.5444;6.97046;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.997025;36.4151;-36.4151;-84.4278;120.843;13.09;0.0;-8047.12;-105337.;0.110770;4.27897e-05;-0.110813;21.0776;6.23322;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.998025;2.62969;-2.6297;-106.469;109.099;13.09;0.0;-7413.64;-97044.3;0.100791;3.43329e-05;-0.100825;17.2691;4.17431;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.999025;10.1718;-10.1718;-2.22741e-06;10.1718;13.09;0.0;-2401.11;-31430.5;0.0322906;2.58621e-05;-0.0323164;13.9006;2.55409;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
1.00003;47.2379;75.0129;-122.251;47.2379;13.09;0.0;-6939.35;-90835.9;0.0924891;1.65e-05;-0.0925056;19.7834;10.1819;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
1.00102;14.1542;100.159;-114.313;14.1542;13.09;0.0;-7591.92;-99378.0;0.100433;7.80690e-06;-0.100441;15.9573;8.15782;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
1.00203;-19.9764;115.332;-95.3553;-19.9764;13.09;0.0;-3823.46;-50049.0;0.0502839;-8.7684e-07;-0.0502830;12.0273;6.02646;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
1.00302;57.5039;122.299;-57.5039;-64.7954;13.09;0.0;-6172.71;-80800.6;0.0808304;-1.01967e-05;-0.0808202;18.1831;13.9673;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
1.00402;25.5105;118.269;-25.5105;-92.7584;13.09;0.0;-8164.68;-106875.;0.106619;-1.8778e-05;-0.106600;14.426;12.0349;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
1.00503;-9.336;102.483;9.33599;-111.819;13.09;0.0;-4822.28;-63123.5;0.0486308;0.0290863;-0.0777172;-1.43465e-06;15.7352;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
1.00602;63.9289;63.9289;55.1451;-119.074;13.09;0.0;-2948.56;-38596.5;-0.000168523;0.0737052;-0.0735366;9.10115;21.3010;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
1.00703;35.1406;35.1406;85.065;-120.206;13.09;0.0;-5729.94;-75004.7;-0.000168834;0.134451;-0.134282;9.96774;18.5487;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
1.00802;1.41545;1.41547;107.077;-108.492;13.09;0.0;-6293.75;-82385.0;-0.000163061;0.139585;-0.139422;12.1232;13.1554;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
1.00902;-32.243;-32.243;118.504;-86.261;13.09;0.0;-4047.08;-52976.2;-0.000157329;0.0853241;-0.0851668;14.2804;7.73311;94.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
1.01003;46.2961;-75.4854;121.782;-46.2961;13.09;0.0;-4869.25;-63738.4;-0.000149807;0.0978148;-0.097665;6.2356;22.7387;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;
1.01102;13.1567;-100.659;113.815;-13.1567;13.09;0.0;-6162.35;-80665.0;-0.000143457;0.11839;-0.118247;8.34812;17.254;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;
1.01202;-20.9074;-115.798;94.8905;20.9074;13.09;0.0;-4331.9;-56704.4;-0.000136999;0.0799556;-0.0798186;10.488;11.6972;94.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;
1.01302;56.8165;-121.973;56.8165;65.1568;13.09;0.0;-4699.45;-61515.6;-0.000131378;0.0835106;-0.0833792;2.39709;26.6471;94.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;
1.01402;24.7366;-117.883;24.7367;93.146;13.09;0.0;-6978.7;-91350.9;-0.000121822;0.119681;-0.119559;4.44576;21.1297;94.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;
1.01503;-9.36055;-102.471;-9.36054;111.832;13.09;0.0;-5869.89;-76836.7;-0.000114709;0.0974992;-0.0973845;6.54857;15.4947;94.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;
1.01602;71.14;-71.14;-53.0693;124.209;13.09;0.0;-3811.3;-49889.7;-0.000106244;0.061493;-0.0613867;-3.18549;33.6594;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
1.01702;36.0414;-36.0414;-84.6146;120.656;13.09;0.0;-7118.53;-93181.3;-9.85617e-05;0.111649;-0.111551;0.480463;24.7232;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
1.01802;2.28536;-2.28537;-106.642;108.927;13.09;0.0;-6934.88;-90777.4;-9.08847e-05;0.106073;-0.105982;2.52631;19.0706;94.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
1.01902;9.91082;-9.91082;-1.72837e-06;9.91082;13.09;0.0;-2779.07;-36378.0;-8.32322e-05;0.04159;-0.0415067;4.13264;14.2924;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
1.02003;46.9499;75.1569;-122.107;46.9499;13.09;0.0;-7165.72;-93799.0;-7.40310e-05;0.104878;-0.104804;-3.51036;28.0116;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
1.02102;13.8968;100.288;-114.185;13.8968;13.09;0.0;-8083.01;-105806.;-6.58415e-05;0.116063;-0.115998;-1.53103;22.3842;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
1.02202;-20.2036;115.445;-95.2417;-20.2036;13.09;0.0;-4869.65;-63743.6;-5.7731e-05;0.0687527;-0.068695;0.554841;16.5424;94.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
1.02302;57.5413;122.323;-57.5413;-64.7818;13.09;0.0;-5639.21;-73817.0;-4.8839e-05;0.0783906;-0.0783418;-7.60210;31.2201;94.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
