Time;U_ab_for_pll;U_bc_for_pll;control_angle_dc1_motor;control_angle_common_motor;control_angle;control_angle_limited;control_angle_filtered;I_dc_pu;I_dc_ref;I_dc_ref_limited;voltage_magnitude_grid;absolute_speed;pulse_block_causes;pulse_mode;R+;R+_motor;I_a_pu;I_c_pu;
0.105491;0.966133;-0.37142;2.58315;2.58315;1.53049;1.53049;2.45957;0.169378;1.0;0.16125;0.997697;0.172207;0.0;0.0;0.0;0.0;-0.000652628;0.12771;
0.106229;0.936838;-0.180621;2.58341;2.58341;1.63772;1.63772;2.41981;0.215093;1.0;0.18375;0.993358;0.175417;0.0;0.0;0.0;0.0;0.000277881;0.183982;
0.106966;0.856075;0.0198141;2.58367;2.58367;1.62040;1.62040;2.37842;0.220115;1.0;0.206250;0.995813;0.178598;0.0;0.0;0.0;0.0;1.75823e-05;0.202218;
0.107704;0.728063;0.219038;2.58393;2.58393;1.47622;1.47622;2.33579;0.18437;1.0;0.22875;0.995851;0.181749;0.0;0.0;0.0;0.0;-0.000243727;0.18187;
0.108441;0.462649;0.510030;2.58418;2.58418;1.41696;1.41696;2.29129;0.222879;1.0;0.25125;1.00444;0.184869;0.0;0.0;1.0;0.0;0.193605;-0.0170844;
0.109179;0.26683;0.689294;2.58443;2.58443;1.5824;1.5824;2.24529;0.288812;1.0;0.27375;0.992789;0.187959;0.0;0.0;1.0;0.0;0.247968;-0.000385775;
0.109917;0.0694235;0.828532;2.58468;2.58468;1.62090;1.62090;2.19944;0.314938;1.0;0.29625;0.994031;0.191018;0.0;0.0;1.0;0.0;0.28277;-0.000134269;
0.110654;-0.131716;0.921933;2.58493;2.58493;1.53189;1.53189;2.1544;0.300143;1.0;0.31875;0.996241;0.194045;0.0;0.0;1.0;0.0;0.282424;8.47244e-05;
0.111392;-0.294161;0.960949;2.58513;2.58513;1.34347;1.34347;2.11715;0.309634;1.0;0.3375;0.994777;0.196544;0.0;0.0;1.0;0.0;0.247128;-0.00136783;
0.11213;-0.584805;0.966098;2.58537;2.58537;1.46733;1.46733;2.07211;0.361042;1.0;0.36;0.985335;0.199512;0.0;0.0;1.0;0.0;0.300189;-0.299472;
0.112867;-0.748649;0.939467;2.58561;2.58561;1.58187;1.58187;2.02766;0.407972;1.0;0.3825;0.985843;0.202449;0.0;0.0;1.0;0.0;0.357835;-0.358128;
0.113605;-0.870843;0.861485;2.58585;2.58585;1.57807;1.57807;1.98497;0.41426;1.0;0.405000;0.99144;0.205353;0.0;0.0;1.0;0.0;0.377881;-0.377913;
0.114342;-0.944875;0.735936;2.58608;2.58608;1.43423;1.43423;1.9441;0.379759;1.0;0.4275;0.99367;0.208224;0.0;0.0;1.0;0.0;0.359339;-0.35911;
0.115080;-0.982201;0.482332;2.58632;2.58632;1.39607;1.39607;1.90409;0.434325;1.0;0.45;0.939184;0.211063;0.0;0.0;0.0;0.0;-0.0235142;-0.366538;
0.115818;-0.957413;0.276638;2.58654;2.58654;1.5638;1.5638;1.86506;0.501420;1.0;0.4725;0.955181;0.213868;0.0;0.0;0.0;0.0;-0.000398557;-0.439154;
0.116555;-0.902120;0.0797664;2.58677;2.58677;1.62090;1.62090;1.82832;0.528769;1.0;0.495;0.972481;0.216639;0.0;0.0;0.0;0.0;-0.000148777;-0.475946;
0.117293;-0.797005;-0.121456;2.58201;2.58201;1.5468;1.5468;1.79433;0.5152;1.0;0.5175;0.984178;0.219377;0.0;0.0;0.0;0.0;0.000113862;-0.474362;
0.118031;-0.647873;-0.315915;2.58049;2.58049;1.32089;1.32089;1.7624;0.479794;1.0;0.54;0.986856;0.222081;0.0;0.0;0.0;0.0;0.000328536;-0.443746;
0.118768;-0.380905;-0.575266;2.58739;2.58739;1.38092;1.38092;1.73636;0.545385;1.0;0.55875;0.934437;0.224309;0.0;0.0;0.0;0.0;-0.471193;0.00568160;
0.119506;-0.201015;-0.740929;2.58761;2.58761;1.49941;1.49941;1.70616;0.593493;1.0;0.58125;0.956548;0.226951;0.0;0.0;0.0;0.0;-0.525262;0.000300106;
0.120243;-0.00113404;-0.865622;2.56432;2.56432;1.49571;1.49571;1.67792;0.601061;1.0;0.603750;0.974744;0.229558;0.0;0.0;0.0;0.0;-0.546874;4.68239e-05;
0.120981;0.198772;-0.942463;2.55007;2.55007;1.35158;1.35158;1.65157;0.567822;1.0;0.62625;0.984501;0.232131;0.0;0.0;0.0;0.0;-0.529895;-0.000215097;
0.121719;0.580791;-1.14848;2.555;2.555;1.33827;1.33827;1.62599;0.611253;1.0;0.648751;0.925211;0.23467;0.0;0.0;0.0;0.0;-0.527297;0.544589;
0.122456;0.672081;-0.958578;2.55693;2.55693;1.43599;1.43599;1.60094;0.681097;1.0;0.671251;0.947382;0.237174;0.0;0.0;0.0;0.0;-0.600803;0.601266;
0.123194;0.815965;-0.906183;2.53235;2.53235;1.49069;1.49069;1.57758;0.709727;1.0;0.693751;0.967735;0.239487;0.0;0.0;0.0;0.0;-0.639379;0.639543;
0.123932;0.914762;-0.803709;2.51016;2.51016;1.41437;1.41437;1.5563;0.697443;1.0;0.716251;0.981567;0.239869;0.0;0.0;0.0;0.0;-0.63964;0.63954;
0.124669;3.73434e-09;-0.130381;2.50735;2.50735;1.26251;1.26251;1.53638;0.687218;1.0;0.738751;0.984868;0.23989;0.0;0.0;0.0;0.0;-0.402099;0.619127;
0.125407;0.965252;-0.369624;2.51311;2.51311;1.40418;1.40418;1.51704;0.76885;1.0;0.761251;0.929284;0.239891;0.0;0.0;0.0;0.0;-0.00102800;0.666202;
0.126144;0.944176;-0.211013;2.50038;2.50038;1.50581;1.50581;1.50200;0.818177;1.0;0.780002;0.950557;0.239891;0.0;0.0;0.0;0.0;0.000318622;0.727588;
0.126882;0.871799;-0.0114644;2.47352;2.47352;1.51962;1.51962;1.48602;0.826951;1.0;0.802502;0.971169;0.245998;0.0;0.0;0.0;0.0;6.14336e-05;0.7512;
0.12762;0.751239;0.188731;2.45916;2.45916;1.39458;1.39458;1.4722;0.794904;1.0;0.825002;0.982721;0.249101;0.0;0.0;0.0;0.0;-0.000200726;0.736241;
0.128357;0.0495088;-0.0495086;2.46379;2.46379;1.25074;1.25074;1.45937;0.830595;1.0;0.847502;0.899361;0.251478;0.0;0.0;1.0;0.0;0.477399;0.23994;
0.129095;0.29654;0.663176;2.47081;2.47081;1.38553;1.38553;1.44679;0.876614;1.0;0.870002;0.916030;0.253781;0.0;0.0;1.0;0.0;0.777159;-0.000311181;
0.129832;0.100589;0.809478;2.45342;2.45342;1.44492;1.44492;1.43523;0.906492;1.0;0.892502;0.949667;0.256046;0.0;0.0;1.0;0.0;0.817284;-0.000177946;
0.130570;-0.100697;0.910947;2.43211;2.43211;1.37352;1.37352;1.42508;0.895465;1.0;0.915002;0.971414;0.258275;0.0;0.0;1.0;0.0;0.819097;8.47244e-05;
0.131308;0.139687;-8.46397e-08;2.42807;2.42807;1.22637;1.22637;1.41566;0.887969;1.0;0.937503;0.977438;0.260469;0.0;0.0;1.0;0.0;0.800423;-0.216729;
0.132045;-0.587346;0.962010;2.43419;2.43419;1.32593;1.32593;1.40608;0.957739;1.0;0.960003;0.922516;0.262628;0.0;0.0;1.0;0.0;0.848532;-0.847388;
0.132783;-0.749819;0.938297;2.41983;2.41983;1.4413;1.4413;1.39709;1.00821;1.0;0.982503;0.950137;0.264751;0.0;0.0;1.0;0.0;0.898714;-0.899040;
0.133521;-0.854838;0.876769;2.39802;2.39802;1.44976;1.44976;1.39066;1.01825;1.0;1.0;0.968319;0.266493;0.0;0.0;1.0;0.0;0.92413;-0.924207;
0.134258;-0.937255;0.758735;2.38275;2.38275;1.40200;1.40200;1.38426;0.987461;1.0;1.0;0.981321;0.268551;0.0;0.0;1.0;0.0;0.910991;-0.910805;
0.134996;-5.82348e-08;0.0585983;2.3864;2.3864;1.33397;1.33397;1.37874;0.984145;1.0;1.0;0.983142;0.270574;0.0;0.0;0.0;0.0;0.471903;-0.889875;
0.135733;-0.960693;0.306260;2.39585;2.39585;1.50079;1.50079;1.37371;1.05177;1.0;1.0;0.972718;0.272561;0.0;0.0;0.0;0.0;0.00150092;-0.933932;
0.136471;-0.913837;0.111029;2.38314;2.38314;1.65869;1.65869;1.37035;1.08295;1.0;1.0;0.981286;0.274514;0.0;0.0;0.0;0.0;-0.000192297;-0.976353;
0.137209;-0.816696;-0.0902365;2.36195;2.36195;1.6992;1.6992;1.36972;1.07322;1.0;1.0;0.989281;0.276432;0.0;0.0;0.0;0.0;7.01321e-05;-0.980280;
0.137946;-0.674391;-0.286583;2.35674;2.35674;1.60220;1.60220;1.3718;1.02302;1.0;1.0;0.990641;0.278315;0.0;0.0;0.0;0.0;0.000328536;-0.945784;
0.138684;0.025371;-0.0253708;2.37053;2.37053;1.42448;1.42448;1.37542;0.975491;1.0;1.0;0.987824;0.280163;0.0;0.0;0.0;0.0;-0.180403;-0.709384;
0.139422;-0.190475;-0.742443;2.39378;2.39378;1.45216;1.45216;1.37915;0.999695;1.0;1.0;0.985846;0.281977;0.0;0.0;0.0;0.0;-0.899666;0.00332692;
0.140159;0.000448807;-0.866414;2.39781;2.39781;1.51863;1.51863;1.3831;1.01121;1.0;1.0;0.991238;0.283757;0.0;0.0;0.0;0.0;-0.917073;8.60423e-05;
0.140897;0.167507;-0.933985;2.38978;2.38978;1.47344;1.47344;1.38681;0.982042;1.0;1.0;0.993898;0.285214;0.0;0.0;0.0;0.0;-0.905839;-0.000171887;
0.141634;-0.0796967;1.17884e-07;2.39059;2.39059;1.36329;1.36329;1.39128;0.966653;1.0;1.0;0.993225;0.286931;0.0;0.0;0.0;0.0;-0.874689;0.218533;
0.142372;0.646278;-0.955881;2.40249;2.40249;1.48012;1.48012;1.39515;1.02356;1.0;1.0;0.975445;0.288614;0.0;0.0;0.0;0.0;-0.906574;0.907260;
0.14311;0.795602;-0.917834;2.39529;2.39529;1.6341;1.6341;1.39929;1.05635;1.0;1.0;0.982492;0.290264;0.0;0.0;0.0;0.0;-0.951284;0.951488;
0.143847;0.902365;-0.823385;2.37514;2.37514;1.66998;1.66998;1.40479;1.04829;1.0;1.0;0.989949;0.29188;0.0;0.0;0.0;0.0;-0.957403;0.957347;
0.144585;0.959293;-0.683403;2.36847;2.36847;1.56959;1.56959;1.41169;0.999711;1.0;1.0;0.991342;0.292535;0.0;0.0;0.0;0.0;-0.925054;0.92474;
0.145323;-9.41398e-09;0.0307224;2.38092;2.38092;1.42374;1.42374;1.41895;0.967621;1.0;1.0;0.989824;0.29257;0.0;0.0;0.0;0.0;-0.542512;0.880736;
0.146060;0.942951;-0.208758;2.39987;2.39987;1.50449;1.50449;1.42555;1.00722;1.0;1.0;0.981584;0.292572;0.0;0.0;0.0;0.0;-0.00179753;0.902057;
0.146798;0.871426;-0.0107185;2.39708;2.39708;1.57798;1.57798;1.43199;1.02047;1.0;1.0;0.988667;0.292572;0.0;0.0;0.0;0.0;6.08888e-05;0.925807;
0.147535;0.750867;0.189475;2.38537;2.38537;1.52381;1.52381;1.43874;0.9929;1.0;1.0;0.992636;0.292572;0.0;0.0;0.0;0.0;-0.000157414;0.915742;
0.148273;0.104703;-0.104703;2.38671;2.38671;1.42016;1.42016;1.44423;0.968212;1.0;1.0;0.992341;0.293027;0.0;0.0;1.0;0.0;0.0826593;0.794376;
0.149011;0.325492;0.632068;2.40040;2.40040;1.48878;1.48878;1.44997;1.01625;1.0;1.0;0.911105;0.294889;0.0;0.0;1.0;0.0;0.912751;-0.0137283;
0.149748;0.133333;0.788309;2.39716;2.39716;1.64972;1.64972;1.45549;1.05053;1.0;1.0;0.945648;0.296437;0.0;0.0;1.0;0.0;0.945215;-0.000212974;
0.150486;-0.0677963;0.897693;2.3788;2.3788;1.69035;1.69035;1.46186;1.04409;1.0;1.0;0.969124;0.297937;0.0;0.0;1.0;0.0;0.953237;4.09161e-05;
0.151224;-0.265235;0.957499;2.3712;2.3712;1.59548;1.59548;1.46923;0.997098;1.0;1.0;0.979905;0.299403;0.0;0.0;1.0;0.0;0.922747;0.000300465;
0.151961;-0.0218854;6.18817e-08;2.38253;2.38253;1.4763;1.4763;1.47664;0.974093;1.0;1.0;0.980576;0.300837;0.0;0.0;1.0;0.0;0.885788;-0.418986;
0.152699;-0.725263;0.946619;2.39927;2.39927;1.58384;1.58384;1.48329;1.02234;1.0;1.0;0.983212;0.302238;0.0;0.0;1.0;0.0;0.914803;-0.913243;
0.153436;-0.854873;0.876734;2.39352;2.39352;1.67123;1.67123;1.48993;1.0372;1.0;1.0;0.989393;0.303608;0.0;0.0;1.0;0.0;0.940481;-0.940556;
0.154174;-0.93729;0.7587;2.37968;2.37968;1.63185;1.63185;1.49714;1.01121;1.0;1.0;0.99322;0.304946;0.0;0.0;1.0;0.0;0.927311;-0.927124;
0.154912;2.99328e-07;0.0767582;2.38211;2.38211;1.49498;1.49498;1.50446;0.971385;1.0;1.0;0.991768;0.306252;0.0;0.0;0.0;0.0;0.885882;-0.887203;
0.155649;-1.14148;0.440974;2.39592;2.39592;1.55907;1.55907;1.50988;1.00340;1.0;1.0;0.864274;0.307317;0.0;0.0;0.0;0.0;-0.0215329;-0.887409;
0.156387;-0.925294;0.144416;2.40107;2.40107;1.6652;1.6652;1.51586;1.03993;1.0;1.0;0.984189;0.308567;0.0;0.0;0.0;0.0;-0.000270069;-0.934321;
0.157125;-0.836281;-0.0565733;2.38532;2.38532;1.70844;1.70844;1.52226;1.03513;1.0;1.0;0.990832;0.309786;0.0;0.0;0.0;0.0;2.6315e-05;-0.944762;
0.157862;-0.701020;-0.254508;2.3763;2.3763;1.61694;1.61694;1.5293;0.989728;1.0;1.0;0.992457;0.310974;0.0;0.0;0.0;0.0;0.000286352;-0.916664;
0.1586;0.0117371;-0.0117371;2.38642;2.38642;1.49691;1.49691;1.5361;0.968225;1.0;1.0;0.991146;0.312132;0.0;0.0;0.0;0.0;-0.399062;-0.481063;
0.159337;-0.231946;-0.716899;2.40265;2.40265;1.60557;1.60557;1.54191;1.01849;1.0;1.0;0.9815;0.31326;0.0;0.0;0.0;0.0;-0.908413;-0.00163746;
0.160075;-0.0330769;-0.848845;2.3965;2.3965;1.69852;1.69852;1.5475;1.03499;1.0;1.0;0.988222;0.314359;0.0;0.0;0.0;0.0;-0.937978;9.0733e-05;
0.160813;0.167596;-0.934030;2.38185;2.38185;1.66552;1.66552;1.55355;1.01060;1.0;1.0;0.992705;0.315429;0.0;0.0;0.0;0.0;-0.926694;-0.000171881;
0.16155;0.0206285;3.89042e-07;2.38327;2.38327;1.4947;1.4947;1.55966;0.966586;1.0;1.0;0.991719;0.316469;0.0;0.0;0.0;0.0;-0.879070;0.0112032;
0.162288;0.662792;-1.0455;2.40018;2.40018;1.54284;1.54284;1.56475;0.990226;1.0;1.0;0.930582;0.317481;0.0;0.0;0.0;0.0;-0.87619;0.855022;
0.163025;0.773317;-0.928763;2.40456;2.40456;1.65683;1.65683;1.56844;1.02928;1.0;1.0;0.952639;0.318302;0.0;0.0;0.0;0.0;-0.923564;0.923913;
0.163763;0.887856;-0.842511;2.39077;2.39077;1.70252;1.70252;1.573;1.02612;1.0;1.0;0.972952;0.319262;0.0;0.0;0.0;0.0;-0.936146;0.936134;
0.164501;0.953386;-0.709644;2.38131;2.38131;1.61454;1.61454;1.57797;0.982319;1.0;1.0;0.98264;0.320194;0.0;0.0;0.0;0.0;-0.910186;0.909913;
0.165238;1.27387e-08;0.00107951;2.39025;2.39025;1.48854;1.48854;1.58253;0.960804;1.0;1.0;0.983222;0.321098;0.0;0.0;0.0;0.0;-0.514292;0.873134;
0.165976;0.950587;-0.242008;2.40617;2.40617;1.59357;1.59357;1.58593;1.01168;1.0;1.0;0.979003;0.321975;0.0;0.0;0.0;0.0;-0.00176437;0.902509;
0.166714;0.88696;-0.044289;2.40012;2.40012;1.69052;1.69052;1.58898;1.0298;1.0;1.0;0.986592;0.322686;0.0;0.0;0.0;0.0;0.000105007;0.932545;
0.167451;0.774037;0.156572;2.38505;2.38505;1.6627;1.6627;1.59239;1.00704;1.0;1.0;0.991912;0.322767;0.0;0.0;0.0;0.0;-0.000157415;0.923676;
0.168189;0.618313;0.348836;2.38538;2.38538;1.49284;1.49284;1.59584;0.96365;1.0;1.0;0.991467;0.322771;0.0;0.0;1.0;0.0;0.00467841;0.872434;
0.168926;0.414003;0.673715;2.40156;2.40156;1.54728;1.54728;1.59829;0.986807;1.0;1.0;0.912472;0.322771;0.0;0.0;1.0;0.0;0.908242;-0.0273816;
0.169664;0.133408;0.788271;2.40495;2.40495;1.6687;1.6687;1.60007;1.02755;1.0;1.0;0.94611;0.322771;0.0;0.0;1.0;0.0;0.921212;-0.000382683;
0.170402;-0.0341492;0.882734;2.39241;2.39241;1.70370;1.70370;1.60172;1.02601;1.0;1.0;0.966351;0.322771;0.0;0.0;1.0;0.0;0.935545;-2.94404e-06;
0.171139;-0.232974;0.95111;2.3818;2.3818;1.62312;1.62312;1.60417;0.983793;1.0;1.0;0.979179;0.320761;0.0;0.0;1.0;0.0;0.911449;0.000257980;
0.171877;0.0148533;-7.81816e-08;2.38979;2.38979;1.48106;1.48106;1.60637;0.957691;1.0;1.0;0.980547;0.321338;0.0;0.0;1.0;0.0;0.870553;-0.258242;
0.172615;-0.700788;0.949638;2.40666;2.40666;1.56734;1.56734;1.60746;1.00434;1.0;1.0;0.920367;0.32213;0.0;0.0;1.0;0.0;0.894365;-0.893411;
0.173352;-0.836358;0.891858;2.40257;2.40257;1.66871;1.66871;1.60813;1.02408;1.0;1.0;0.953265;0.322909;0.0;0.0;1.0;0.0;0.926651;-0.926769;
0.174090;-0.927034;0.781519;2.38809;2.38809;1.64581;1.64581;1.60913;1.00293;1.0;1.0;0.973211;0.323665;0.0;0.0;1.0;0.0;0.91994;-0.919796;
0.174827;-0.966509;0.627967;2.38741;2.38741;1.48162;1.48162;1.61020;0.960236;1.0;1.0;0.97947;0.324396;0.0;0.0;0.0;0.0;0.873663;-0.874984;
0.175565;-1.12971;0.439148;2.40288;2.40288;1.54104;1.54104;1.61031;0.982913;1.0;1.0;0.870750;0.325102;0.0;0.0;0.0;0.0;-0.0238003;-0.876025;
0.176303;-0.92532;0.144468;2.40737;2.40737;1.64904;1.64904;1.60971;1.02532;1.0;1.0;0.9846;0.325784;0.0;0.0;0.0;0.0;-0.000264412;-0.923021;
0.177040;-0.836305;-0.0565251;2.39167;2.39167;1.68664;1.68664;1.60944;1.0254;1.0;1.0;0.991064;0.326442;0.0;0.0;0.0;0.0;-1.75843e-05;-0.934426;
0.177778;-0.72651;-0.222155;2.38295;2.38295;1.6159;1.6159;1.60967;0.984777;1.0;1.0;0.992875;0.326973;0.0;0.0;0.0;0.0;0.000243727;-0.912723;
0.178516;-0.0295116;0.0295118;2.38994;2.38994;1.4733;1.4733;1.60982;0.958645;1.0;1.0;0.991248;0.327588;0.0;0.0;0.0;0.0;-0.218978;-0.652212;
0.179253;-0.257409;-0.692084;2.40678;2.40678;1.55401;1.55401;1.60900;1.00529;1.0;1.0;0.982099;0.328181;0.0;0.0;0.0;0.0;-0.894138;0.000285117;
0.179991;-0.0666739;-0.829906;2.40358;2.40358;1.66359;1.66359;1.60788;1.02664;1.0;1.0;0.987848;0.32875;0.0;0.0;0.0;0.0;-0.92834;0.000131202;
0.180728;0.13446;-0.923305;2.38809;2.38809;1.64924;1.64924;1.60726;1.00710;1.0;1.0;0.992821;0.329297;0.0;0.0;0.0;0.0;-0.923511;-0.000128401;
0.181466;0.328218;-0.965709;2.38627;2.38627;1.49441;1.49441;1.60696;0.965937;1.0;1.0;0.99199;0.329823;0.0;0.0;0.0;0.0;-0.880639;0.000482330;
0.182204;0.700612;-1.15204;2.40097;2.40097;1.56694;1.56694;1.60598;0.989629;1.0;1.0;0.857367;0.330326;0.0;0.0;0.0;0.0;-0.880734;0.899562;
0.182941;0.773313;-0.928771;2.40593;2.40593;1.66934;1.66934;1.60453;1.03363;1.0;1.0;0.982672;0.330808;0.0;0.0;0.0;0.0;-0.929618;0.929908;
0.183679;0.887869;-0.842498;2.38938;2.38938;1.7181;1.7181;1.60373;1.03531;1.0;1.0;0.989905;0.331269;0.0;0.0;0.0;0.0;-0.942205;0.942193;
0.184417;0.953399;-0.709632;2.37926;2.37926;1.63296;1.63296;1.60387;0.996259;1.0;1.0;0.992212;0.331709;0.0;0.0;0.0;0.0;-0.923206;0.922977;
0.185154;-1.91861e-07;-0.0507852;2.38566;2.38566;1.51289;1.51289;1.60414;0.966999;1.0;1.0;0.991133;0.332060;0.0;0.0;0.0;0.0;-0.73369;0.878896;
0.185892;0.947293;-0.265611;2.40301;2.40301;1.57509;1.57509;1.60384;1.01015;1.0;1.0;0.977276;0.332463;0.0;0.0;0.0;0.0;0.00556269;0.897066;
0.186629;0.901138;-0.0778131;2.40158;2.40158;1.69664;1.69664;1.60346;1.03305;1.0;1.0;0.984809;0.332846;0.0;0.0;0.0;0.0;0.000142716;0.933202;
0.187367;0.796024;0.123407;2.38637;2.38637;1.6925;1.6925;1.60381;1.01511;1.0;1.0;0.991175;0.332999;0.0;0.0;0.0;0.0;-0.000113861;0.930773;
0.188105;0.646894;0.317863;2.38349;2.38349;1.54855;1.54855;1.60474;0.965201;1.0;1.0;0.990570;0.333007;0.0;0.0;1.0;0.0;-0.000370213;0.890082;
0.188842;0.0222138;0.241609;2.39835;2.39835;1.52428;1.52428;1.60516;0.979758;1.0;1.0;0.849098;0.333007;0.0;0.0;1.0;0.0;0.797308;0.0743737;
0.18958;0.166447;0.765632;2.40785;2.40785;1.64834;1.64834;1.60494;1.02217;1.0;1.0;0.984474;0.333007;0.0;0.0;1.0;0.0;0.918665;-0.000398193;
0.190318;-0.0341383;0.882729;2.39472;2.39472;1.69918;1.69918;1.60504;1.02549;1.0;1.0;0.990835;0.333007;0.0;0.0;1.0;0.0;0.932971;-2.96046e-06;
0.191055;-0.232963;0.951104;2.38385;2.38385;1.61738;1.61738;1.60581;0.988054;1.0;1.0;0.992999;0.331417;0.0;0.0;1.0;0.0;0.908881;0.000257980;
0.191793;0.00957415;-5.63842e-09;2.3915;2.3915;1.49314;1.49314;1.60648;0.96185;1.0;1.0;0.991968;0.329252;0.0;0.0;1.0;0.0;0.8735;-0.145195;
0.19253;-0.672806;0.948934;2.40529;2.40529;1.56838;1.56838;1.60639;1.00839;1.0;1.0;0.976179;0.329426;0.0;0.0;1.0;0.0;0.893952;-0.899114;
0.193268;-0.816596;0.905563;2.40294;2.40294;1.69598;1.69598;1.60615;1.03292;1.0;1.0;0.983897;0.329769;0.0;0.0;1.0;0.0;0.932207;-0.932364;
0.194006;-0.915393;0.803089;2.38669;2.38669;1.69916;1.69916;1.60660;1.01659;1.0;1.0;0.990713;0.330106;0.0;0.0;1.0;0.0;0.931924;-0.931825;
0.194743;-0.963632;0.656209;2.38286;2.38286;1.56328;1.56328;1.60765;0.970563;1.0;1.0;0.990702;0.330426;0.0;0.0;0.0;0.0;0.893321;-0.892964;
0.195481;-0.182682;0.00385497;2.3968;2.3968;1.53429;1.53429;1.60828;0.985872;1.0;1.0;0.840621;0.330728;0.0;0.0;0.0;0.0;0.0783798;-0.876788;
0.196219;-0.935224;0.177392;2.40564;2.40564;1.68037;1.68037;1.60839;1.03092;1.0;1.0;0.983199;0.331014;0.0;0.0;0.0;0.0;-0.000413305;-0.925144;
0.196956;-0.854503;-0.0229687;2.39163;2.39163;1.74265;1.74265;1.60901;1.03584;1.0;1.0;0.990008;0.331282;0.0;0.0;0.0;0.0;-1.7589e-05;-0.941966;
0.197694;-0.726494;-0.222187;2.37989;2.37989;1.67264;1.67264;1.61057;0.99998;1.0;1.0;0.99278;0.331535;0.0;0.0;0.0;0.0;0.000243727;-0.920250;
0.198431;-0.0407510;0.0407512;2.38688;2.38688;1.51958;1.51958;1.61233;0.961215;1.0;1.0;0.99118;0.331771;0.0;0.0;0.0;0.0;-0.145193;-0.728724;
0.199169;-0.254943;-0.690789;2.40513;2.40513;1.5736;1.5736;1.61327;0.996199;1.0;1.0;0.978636;0.331991;0.0;0.0;0.0;0.0;-0.908206;0.0257664;
0.199907;-0.100154;-0.809695;2.40637;2.40637;1.67424;1.67424;1.61375;1.02226;1.0;1.0;0.984552;0.332162;0.0;0.0;0.0;0.0;-0.921753;0.000175725;
0.200644;0.101136;-0.911167;2.39217;2.39217;1.67999;1.67999;1.61468;1.00756;1.0;1.0;0.991111;0.332354;0.0;0.0;0.0;0.0;-0.923384;-8.47308e-05;
0.201382;0.296886;-0.962311;2.38715;2.38715;1.54769;1.54769;1.61592;0.964928;1.0;1.0;0.991294;0.33253;0.0;0.0;0.0;0.0;-0.886634;-0.000342487;
0.202119;0.221781;-0.264215;2.39992;2.39992;1.53623;1.53623;1.61652;0.982159;1.0;1.0;0.846969;0.332691;0.0;0.0;0.0;0.0;-0.872514;0.798155;
0.202857;0.749879;-0.938217;2.40763;2.40763;1.67559;1.67559;1.61646;1.02994;1.0;1.0;0.982223;0.332838;0.0;0.0;0.0;0.0;-0.923135;0.923563;
0.203595;0.872040;-0.860277;2.39271;2.39271;1.7447;1.7447;1.61684;1.03648;1.0;1.0;0.989327;0.332971;0.0;0.0;0.0;0.0;-0.942096;0.942128;
0.204332;0.946070;-0.73473;2.38007;2.38007;1.68247;1.68247;1.61813;1.00222;1.0;1.0;0.992618;0.333089;0.0;0.0;0.0;0.0;-0.922511;0.922281;
0.205070;-2.93321e-07;-0.0466954;2.38611;2.38611;1.52092;1.52092;1.61967;0.957359;1.0;1.0;0.990368;0.333194;0.0;0.0;0.0;0.0;-0.813756;0.871355;
0.205808;0.9576;-0.279945;2.40518;2.40518;1.53963;1.53963;1.62031;0.98634;1.0;1.0;0.984745;0.333285;0.0;0.0;0.0;0.0;0.0170242;0.88124;
0.206545;0.901175;-0.0778873;2.40793;2.40793;1.65335;1.65335;1.62036;1.01428;1.0;1.0;0.988677;0.333363;0.0;0.0;0.0;0.0;0.000221028;0.913336;
0.207283;0.816824;0.0899711;2.39631;2.39631;1.65244;1.65244;1.62053;1.00121;1.0;1.0;0.992886;0.333408;0.0;0.0;0.0;0.0;-7.0151e-05;0.917384;
0.208020;0.674518;0.286318;2.39023;2.39023;1.52489;1.52489;1.62083;0.961599;1.0;1.0;0.992647;0.333415;0.0;0.0;1.0;0.0;-0.000328536;0.883003;
0.208758;0.0657773;0.236429;2.40187;2.40187;1.52492;1.52492;1.62039;0.981642;1.0;1.0;0.850225;0.333415;0.0;0.0;1.0;0.0;0.798091;0.0724695;
0.209496;0.199236;0.741813;2.40857;2.40857;1.66504;1.66504;1.61925;1.03142;1.0;1.0;0.981127;0.333415;0.0;0.0;1.0;0.0;0.923743;-0.000440050;
0.210233;-0.000569132;0.866474;2.39273;2.39273;1.742;1.742;1.61857;1.03957;1.0;1.0;0.988562;0.333415;0.0;0.0;1.0;0.0;0.944437;-4.68264e-05;
0.210971;-0.200472;0.943313;2.37917;2.37917;1.68867;1.68867;1.6189;1.00691;1.0;1.0;0.992395;0.333415;0.0;0.0;1.0;0.0;0.92672;0.000215096;
0.211709;0.0486172;-3.12756e-07;2.38393;2.38393;1.53302;1.53302;1.61965;0.963554;1.0;1.0;0.990559;0.329665;0.0;0.0;1.0;0.0;0.876803;-0.0468167;
0.212446;-0.668981;0.968046;2.40239;2.40239;1.55389;1.55389;1.61968;0.993562;1.0;1.0;0.991326;0.329387;0.0;0.0;1.0;0.0;0.886654;-0.906672;
0.213184;-0.816577;0.905583;2.40560;2.40560;1.67718;1.67718;1.61929;1.02313;1.0;1.0;0.987031;0.329436;0.0;0.0;1.0;0.0;0.924017;-0.924173;
