Time;Grid voltage URS LIN;Grid voltage UST LIN;Grid voltage URS LIN compensated;Grid voltage UST LIN compensated;Grid voltage URS 2nd path LIN;Grid voltage UST 2nd path LIN;Motor voltage URS LIN;Motor voltage UST LIN;Motor voltage URS LIN compensated;Motor voltage UST LIN compensated;Motor voltage URS 2nd path LIN;Motor voltage UST 2nd path LIN;DC link current LIN;
0.900025;74.976;-121.589;46.7579;-108.008;66.2085;-122.233;-29.6131;9.25184;-29.6131;9.25184;-30.1769;8.88321;0.114008;
0.901025;100.31;-113.978;101.055;-115.07;93.6749;-117.325;-26.4545;11.3335;-26.4545;11.3335;-27.0616;10.936;0.139758;
0.902025;115.713;-95.3156;146.425;-111.514;112.294;-101.893;-23.1657;13.5308;-23.1657;13.5308;-23.7729;13.126;0.106733;
0.903025;120.426;-55.6339;103.136;-15.7209;103.397;-61.5826;-29.1288;6.50520;-29.1288;6.50520;-32.2875;3.62123;0.0763886;
0.904025;117.975;-25.2763;114.81;-19.5662;119.305;-34.6221;-26.8087;7.5894;-26.8087;7.5894;-27.4303;7.20632;0.119178;
0.905025;102.84;8.78925;114.759;-15.1427;108.463;-1.32995;-23.4043;9.72889;-23.4043;9.72889;-24.0403;9.33135;0.101851;
0.906025;78.366;53.9353;13.4874;84.77;78.3877;30.1841;-33.9933;-1.96602;-33.9933;-1.96602;-23.8018;8.30497;0.0666246;
0.907025;36.5954;84.0689;44.4233;90.668;45.5147;74.911;-26.8014;3.72965;-26.8014;3.72965;-27.4158;3.37548;0.11621;
0.908025;2.8912;106.331;-3.85975;98.5538;12.9815;100.722;-23.3103;5.78963;-23.3103;5.78963;-23.9753;5.39932;0.11487;
0.909025;-30.8202;118.055;-52.2151;95.9445;-21.0407;115.771;-19.7975;7.86406;-19.7975;7.86406;-20.4408;7.49544;0.0549462;
0.910025;-74.5424;122.023;-51.6585;111.109;-67.683;125.825;-26.4111;-0.159016;-26.4111;-0.159016;-27.1267;-0.585468;0.0950549;
0.911025;-99.8693;114.419;-105.941;118.178;-93.3279;117.947;-22.9055;1.77809;-22.9055;1.77809;-23.5777;1.395;0.109892;
0.912025;-115.294;95.7421;-151.08;114.477;-111.861;102.32;-19.2554;3.86698;-19.2554;3.86698;-19.9276;3.4839;0.0664332;
0.913025;-122.197;58.1348;-107.994;30.9214;-120.476;66.1145;-25.9052;-4.30066;-25.9052;-4.30066;-25.9196;-4.01877;0.0759099;
0.914025;-118.351;26.0353;-117.52;24.9872;-121.069;35.9954;-22.19;-2.25514;-22.19;-2.25514;-22.8694;-2.62376;0.106733;
0.915025;-103.201;-8.06645;-117.318;20.2529;-108.832;2.06721;-18.4386;-0.173472;-18.4386;-0.173472;-19.1397;-0.563784;0.0804090;
0.916025;-66.0422;-53.4872;-92.5979;-72.1571;-74.0509;-33.1187;-23.6934;-7.06176;-23.6934;-7.06176;-27.2929;-10.2999;0.0577222;
0.917025;-37.2314;-83.7508;-43.115;-88.3984;-46.4616;-75.1134;-21.1708;-6.2739;-21.1708;-6.2739;-21.8502;-6.62808;0.106446;
0.918025;-3.4839;-106.035;5.06683;-96.4504;-13.632;-100.476;-17.3689;-4.22115;-17.3689;-4.22115;-18.0845;-4.61146;0.0975438;
0.919025;7.77733;-39.0023;-236.847;236.84;20.1372;-114.398;-16.0968;-4.6982;-16.0968;-4.6982;-14.2392;-2.52257;0.0461394;
0.920025;74.2749;-122.291;54.7304;-113.053;65.211;-122.45;-19.8698;-10.2204;-19.8698;-10.2204;-20.542;-10.5601;0.0968737;
0.921025;99.6452;-114.643;108.507;-119.804;92.9955;-117.99;-16.0534;-8.20378;-16.0534;-8.20378;-16.7834;-8.59409;0.105776;
0.922025;115.084;-95.9445;153.378;-115.937;111.651;-102.536;-12.1214;-6.07152;-12.1214;-6.07152;-12.8514;-6.46183;0.0570521;
0.923025;122.262;-58.2721;108.651;-32.1357;124.531;-68.0444;-18.2941;-14.0223;-18.2941;-14.0223;-18.6266;-14.0223;0.0843337;
0.924025;118.51;-26.3461;118.64;-27.2279;121.12;-36.2918;-14.5211;-12.078;-14.5211;-12.078;-15.2511;-12.4683;0.111137;
0.925025;102.992;8.48567;115.713;-17.0509;108.832;-2.11058;0.0;-15.8438;0.0;-15.8438;-1.07697;-16.0751;0.0837594;
0.926025;65.3194;53.7836;93.5737;73.7617;72.7426;32.5694;-8.64469;-22.2406;-8.64469;-22.2406;-6.57025;-26.2882;0.067869;
0.927025;35.9521;84.3941;45.7316;92.9376;45.0304;75.6049;-9.91682;-18.6699;-9.91682;-18.6699;-9.54096;-19.624;0.133249;
0.928025;2.26959;106.642;-2.60931;100.737;12.396;101.084;-12.0708;-13.2851;-12.0708;-13.2851;-11.6588;-14.3114;0.139567;
0.929025;-31.4273;118.359;-51.0225;98.0478;-21.6479;116.082;-14.2247;-7.85684;-14.2247;-7.85684;-13.8416;-8.83984;0.0869183;
0.930025;-74.7014;121.879;-49.9455;110.097;-65.5869;121.055;-6.10766;-23.0284;-6.10766;-23.0284;-6.41846;-22.6092;0.0919917;
0.931025;-100.137;114.152;-102.876;116.241;-93.8773;118.113;-8.29774;-17.3833;-8.29774;-17.3833;-7.90020;-18.4097;0.11353;
0.932025;-115.554;95.4819;-148.174;112.641;-112.15;102.096;-10.4372;-11.825;-10.4372;-11.825;-10.0469;-12.8514;0.07658;
0.933025;-121.951;57.6361;-106.208;27.3724;-118.843;64.9797;-2.32019;-26.8303;-2.32019;-26.8303;-2.53703;-26.6352;0.0915131;
0.934025;-118.12;25.5654;-115.872;21.6985;-120.881;35.5401;-4.3874;-21.2648;-4.3874;-21.2648;-4.01877;-22.2767;0.128080;
0.935025;-102.977;-8.50736;-115.778;17.181;-108.615;1.61907;-6.49074;-15.6342;-6.49074;-15.6342;-6.10043;-16.6822;0.107212;
0.936025;-82.6811;-58.4456;31.0009;-119.717;-80.9102;-30.3070;5.43546;-38.2144;5.43546;-38.2144;-7.0473;-13.3573;0.071698;
0.937025;-36.8556;-83.9388;-43.8956;-89.7356;-45.8978;-74.8676;-0.43368;-24.8571;-0.43368;-24.8571;-0.093964;-25.8256;0.105776;
0.938025;-3.14418;-106.208;4.35126;-97.6864;-13.2272;-100.57;-2.47198;-19.212;-2.47198;-19.212;-2.08166;-20.2818;0.101373;
0.939025;30.5817;-117.932;52.6777;-95.1277;20.795;-115.648;-4.53196;-13.5236;-4.53196;-13.5236;-4.16333;-14.5572;0.0385772;
0.940025;74.4195;-122.153;53.0969;-112.02;65.941;-123.302;3.54895;-28.1386;3.54895;-28.1386;3.91035;-29.1722;0.0990754;
0.941025;99.7681;-114.52;107.09;-118.901;93.1328;-117.874;1.5757;-22.5224;1.5757;-22.5224;1.95879;-23.5994;0.111328;
0.942025;115.2;-95.8361;152.142;-115.149;111.767;-102.421;-0.505960;-16.6822;-0.505960;-16.6822;-0.122876;-17.7592;0.0654759;
0.943025;122.269;-58.2794;108.601;-32.1068;121.669;-66.7;7.63277;-31.3406;7.63277;-31.3406;7.25691;-30.8925;0.0772501;
0.944025;118.431;-26.1943;118.077;-26.1148;121.156;-36.1617;5.60893;-25.5365;5.60893;-25.5365;5.98478;-26.6063;0.106063;
0.945025;103.274;7.92189;117.824;-21.272;108.897;-2.21177;3.51281;-19.5951;3.51281;-19.5951;3.91035;-20.7082;0.0779202;
0.946025;66.1507;53.4438;92.3088;71.8969;74.4918;33.3717;10.3794;-31.6080;10.3794;-31.6080;13.6898;-38.5903;0.0537974;
0.947025;37.3398;83.7002;42.891;88.0081;46.6061;75.0845;9.5771;-28.2109;9.5771;-28.2109;9.9385;-29.2662;0.100990;
0.948025;3.57786;105.991;-5.25476;96.1179;13.7332;100.426;7.49544;-22.2406;7.49544;-22.2406;7.89298;-23.3681;0.0909388;
0.949025;-49.4395;135.619;-31.4852;172.128;-19.3855;111.449;16.5593;-38.6047;16.5593;-38.6047;5.98478;-17.7664;0.0695921;
0.950025;-74.246;122.319;-55.0701;113.27;-64.6545;121.568;13.4296;-30.5166;13.4296;-30.5166;13.7549;-31.5141;0.101947;
0.951025;-99.6235;114.665;-108.767;119.963;-92.981;118.033;11.3696;-24.5752;11.3696;-24.5752;11.7672;-25.71;0.110275;
0.952025;-115.366;95.6626;-150.198;113.921;-112.027;102.175;14.3548;-14.3548;14.3548;-14.3548;15.2077;-15.2005;0.0659545;
0.953025;-121.626;56.9928;-103.888;22.7176;-119.284;64.6834;22.3056;-30.7624;22.3056;-30.7624;22.0165;-30.7118;0.08912;
0.954025;-117.802;24.9366;-113.624;17.2026;-120.52;34.8896;16.9207;-27.5387;16.9207;-27.5387;17.9038;-28.1314;0.133632;
0.955025;-102.674;-9.12174;-113.617;12.8514;-108.304;1.00469;11.4492;-24.2572;11.4492;-24.2572;12.4755;-24.8715;0.120326;
0.956025;-7.69782;4.16333;-236.847;236.84;-85.0374;-32.0706;11.0155;-23.4838;11.0155;-23.4838;7.09067;-21.6262;0.0559034;
0.957025;-36.3062;-84.2134;-45.0449;-91.7233;-46.1797;-76.1903;21.0046;-27.9145;21.0046;-27.9145;21.9731;-28.5145;0.109701;
0.958025;-2.60931;-106.476;3.2526;-99.5874;-12.6707;-100.809;15.533;-24.5463;15.533;-24.5463;16.5666;-25.1824;0.111998;
0.959025;31.0949;-118.192;51.6441;-96.9347;21.3226;-115.908;10.0252;-21.1491;10.0252;-21.1491;11.0227;-21.7707;0.0555205;
0.960025;74.6725;-121.893;50.1695;-110.169;67.8492;-125.753;24.7559;-27.8784;24.7559;-27.8784;25.8835;-28.5723;0.0988839;
0.961025;99.9922;-114.296;104.539;-117.289;93.458;-117.824;19.4072;-24.4957;19.4072;-24.4957;20.448;-25.1462;0.11688;
0.962025;115.409;-95.6192;149.764;-113.639;111.983;-102.197;13.7621;-20.954;13.7621;-20.954;14.8029;-21.6045;0.0763886;
0.963025;122.088;-57.9107;107.17;-29.2951;119.182;-65.3484;28.6807;-27.7194;28.6807;-27.7194;28.4855;-27.7627;0.0879713;
0.964025;118.25;-25.8184;116.783;-23.5127;121.004;-35.8003;23.0212;-24.1054;23.0212;-24.1054;24.0476;-24.7704;0.121379;
0.965025;103.1;8.26883;116.631;-18.8868;108.738;-1.87205;17.2894;-20.4625;17.2894;-20.4625;18.3591;-21.1419;0.0975438;
0.966025;75.0339;52.3018;43.7149;68.3624;77.9901;30.3648;37.4627;-29.8372;37.4627;-29.8372;22.0888;-22.2406;0.0564778;
0.967025;37.0652;83.8376;43.4547;88.9839;46.0424;74.7448;26.3244;-23.4043;26.3244;-23.4043;27.3291;-24.062;0.104627;
0.968025;3.33934;106.107;-4.75602;96.9781;13.4513;100.513;20.5709;-19.6891;20.5709;-19.6891;21.6623;-20.3902;0.0976395;
0.969025;10.8275;0.0;68.7166;-92.8292;-20.2167;114.448;15.6848;-16.4148;15.6848;-16.4148;15.8365;-16.6461;0.0340781;
0.970025;-74.3328;122.24;-54.0654;112.634;-65.5074;122.789;29.3023;-22.3851;29.3023;-22.3851;30.3142;-23.0573;0.0956293;
0.971025;-99.6886;114.6;-107.943;119.45;-93.046;117.947;23.5777;-18.6482;23.5777;-18.6482;24.6764;-19.3566;0.105968;
0.972025;-115.128;95.9011;-152.908;115.641;-111.702;102.493;17.6219;-14.7957;17.6219;-14.7957;18.7205;-15.5113;0.0583922;
0.973025;-122.225;58.2071;-108.413;31.6659;-124.517;67.9866;31.861;-21.0479;31.861;-21.0479;32.1574;-21.366;0.0864397;
0.974025;-118.481;26.2955;-118.46;26.8665;-121.105;36.2412;26.2593;-17.3472;26.2593;-17.3472;27.358;-18.0628;0.114008;
0.975025;-103.317;-7.84238;-118.142;21.9081;-108.926;2.2985;20.2095;-13.4224;20.2095;-13.4224;21.3371;-14.1597;0.0846209;
0.976025;-66.2446;-53.3716;-92.1931;-71.3042;-73.9786;-32.7139;32.1501;-18.5037;32.1501;-18.5037;38.9589;-22.0888;0.0590623;
0.977025;-37.3977;-83.6713;-42.7681;-87.8057;-46.6206;-75.0122;28.594;-15.8221;28.594;-15.8221;29.6782;-16.5304;0.105585;
0.978025;-3.62123;-105.97;5.34149;-95.9734;-13.7766;-100.404;22.5080;-11.8684;22.5080;-11.8684;23.6645;-12.6129;0.0948635;
0.979025;31.6514;-118.467;50.4008;-99.132;21.3804;-115.944;22.6164;-16.769;22.6164;-16.769;24.0114;-18.4097;0.0381943;
0.980025;74.9833;-121.589;46.7435;-107.994;66.5121;-122.739;29.6131;-9.24461;29.6131;-9.24461;30.1914;-8.86153;0.112668;
0.981025;100.31;-113.978;101.055;-115.077;93.6821;-117.332;26.4545;-11.3335;26.4545;-11.3335;27.0616;-10.9287;0.138418;
0.982025;115.713;-95.3156;146.425;-111.514;112.294;-101.893;23.1657;-13.5236;23.1657;-13.5236;23.7729;-13.126;0.105393;
0.983025;120.426;-55.6195;103.035;-15.533;103.635;-61.7054;29.1144;-6.51243;29.1144;-6.51243;32.3092;-3.59954;0.0752399;
0.984025;117.975;-25.2763;114.81;-19.5662;119.327;-34.6366;26.8087;-7.5894;26.8087;-7.5894;27.4303;-7.20632;0.117933;
0.985025;102.84;8.78925;114.759;-15.1427;108.463;-1.32995;23.4043;-9.72166;23.4043;-9.72166;24.0403;-9.32412;0.100703;
0.986025;75.1134;52.815;39.3565;72.9883;77.0938;30.0323;33.1332;1.12034;33.1332;1.12034;25.2113;-6.90997;0.0660503;
0.987025;36.5881;84.0761;44.4233;90.668;45.4858;74.911;26.7942;-3.72242;26.7942;-3.72242;27.4158;-3.36825;0.119561;
0.988025;2.8912;106.331;-3.85975;98.5538;12.9887;100.729;23.3103;-5.7824;23.3103;-5.7824;23.968;-5.39209;0.118125;
0.989025;-30.8274;118.055;-52.2223;95.9445;-21.0407;115.778;19.7975;-7.86406;19.7975;-7.86406;20.4408;-7.48821;0.0582008;
0.990025;-74.5424;122.023;-51.6585;111.109;-67.8131;126.056;26.4039;0.166244;26.4039;0.166244;27.1195;0.585468;0.0981181;
0.991025;-99.8693;114.419;-105.941;118.178;-93.3352;117.961;22.9055;-1.77086;22.9055;-1.77086;23.5777;-1.38778;0.112956;
0.992025;-115.294;95.7421;-151.087;114.484;-111.861;102.32;19.2554;-3.85975;19.2554;-3.85975;19.9276;-3.47667;0.0694963;
0.993025;-122.197;58.1348;-107.986;30.9142;-120.216;65.9916;25.9052;4.30789;25.9052;4.30789;25.9268;4.04045;0.0787817;
0.994025;-118.351;26.0353;-117.52;24.9872;-121.083;35.9954;22.1827;2.26236;22.1827;2.26236;22.8694;2.63099;0.109605;
0.995025;-103.201;-8.06645;-117.318;20.2601;-108.832;2.06721;18.4386;0.180700;18.4386;0.180700;19.1325;0.571012;0.083185;
0.996025;-66.0495;-53.4727;-92.6051;-71.9981;-73.769;-32.8079;23.7006;7.07621;23.7006;7.07621;27.2568;10.2638;0.0603068;
0.997025;-37.2242;-83.7508;-43.1078;-88.3984;-46.4399;-75.0989;21.1636;6.28113;21.1636;6.28113;21.8502;6.6353;0.109031;
0.998025;-3.4839;-106.035;5.06683;-96.4504;-13.632;-100.476;17.3617;4.22115;17.3617;4.22115;18.0772;4.61869;0.100224;
0.999025;30.2709;-117.78;53.3282;-94.0001;20.4697;-115.489;13.538;2.14672;13.538;2.14672;14.2392;2.52257;0.0333123;
1.00003;74.2749;-122.291;54.6943;-113.031;65.6881;-123.237;19.8698;10.2276;19.8698;10.2276;20.5709;10.589;0.0904601;
1.00102;99.638;-114.651;108.492;-119.797;92.9955;-118.012;16.0534;8.20378;16.0534;8.20378;16.7762;8.60132;0.0994583;
1.00203;115.084;-95.9445;153.364;-115.937;111.651;-102.536;12.1214;6.07152;12.1214;6.07152;12.8442;6.46906;0.0507343;
1.00302;122.262;-58.2721;108.63;-32.0923;124.394;-67.9721;18.2868;14.0223;18.2868;14.0223;18.6338;14.0368;0.0783988;
1.00402;118.51;-26.3461;118.633;-27.2279;121.091;-36.2773;14.5211;12.0852;14.5211;12.0852;15.2511;12.4755;0.105297;
1.00503;102.97;8.52904;115.547;-16.7184;108.854;-2.15394;0.0;15.7715;0.0;15.7715;2.09612;15.5908;0.077633;
1.00602;64.7267;54.1305;95.359;76.7614;72.4535;33.7837;8.9844;21.5539;8.9844;21.5539;5.57279;28.3193;0.0673904;
1.00703;35.9521;84.3941;45.7316;92.9376;45.1316;75.7422;9.90959;18.6772;9.90959;18.6772;9.53373;19.624;0.132196;
1.00802;2.26959;106.642;-2.60208;100.737;12.396;101.091;12.0635;13.2923;12.0635;13.2923;11.6515;14.3114;0.138514;
1.00902;-31.4273;118.359;-51.0225;98.0478;-21.6479;116.082;14.2247;7.86406;14.2247;7.86406;13.8344;8.84707;0.0858653;
1.01003;-74.7231;121.85;-49.7792;109.974;-66.4253;122.486;6.13657;22.9489;6.13657;22.9489;6.48352;22.4791;0.0954378;
1.01102;-100.137;114.152;-102.883;116.241;-93.8845;118.12;8.29052;17.3906;8.29052;17.3906;7.90020;18.4097;0.116976;
1.01202;-115.554;95.4819;-148.188;112.641;-112.142;102.096;10.43;11.8322;10.43;11.8322;10.0397;12.8514;0.0801218;
1.01302;-121.842;57.412;-104.936;24.8571;-114.463;63.5124;2.43584;26.5846;2.43584;26.5846;1.40223;28.9337;0.0815577;
1.01402;-118.12;25.5727;-115.872;21.6912;-120.708;35.4606;4.3874;21.2648;4.3874;21.2648;4.01877;22.2767;0.118029;
1.01503;-102.985;-8.50736;-115.771;17.1737;-108.63;1.63353;6.49074;15.6342;6.49074;15.6342;6.10043;16.6822;0.0971609;
1.01602;-74.9471;-52.4753;-42.9271;-69.8514;-77.7082;-30.3865;-4.29343;35.9448;-4.29343;35.9448;3.52726;20.4263;0.0590623;
1.01702;-36.8556;-83.9388;-43.8956;-89.7429;-45.8111;-74.8387;0.426452;24.8571;0.426452;24.8571;0.0795080;25.8473;0.109701;
1.01802;-3.13695;-106.208;4.35126;-97.6792;-13.2489;-100.607;2.47198;19.212;2.47198;19.212;2.08166;20.2818;0.105297;
1.01902;30.5889;-117.932;52.6849;-95.1277;20.795;-115.655;4.53196;13.5236;4.53196;13.5236;4.16333;14.5572;0.0425019;
1.02003;74.4195;-122.146;53.1041;-112.02;66.0495;-123.498;-3.54895;28.1386;-3.54895;28.1386;-3.91758;29.1722;0.102713;
1.02102;99.7681;-114.52;107.09;-118.908;93.1328;-117.874;-1.58293;22.5297;-1.58293;22.5297;-1.96602;23.6066;0.114966;
1.02202;115.2;-95.8361;152.149;-115.156;111.767;-102.414;0.498732;16.6822;0.498732;16.6822;0.115648;17.7592;0.0691134;
1.02302;122.283;-58.3083;108.608;-32.1646;120.462;-66.2446;-7.67614;31.4129;-7.67614;31.4129;-7.40147;31.1744;0.0762928;
1.02402;118.431;-26.1943;118.077;-26.1148;121.156;-36.1617;-5.61616;25.5365;-5.61616;25.5365;-5.98478;26.6063;0.105010;
1.02503;103.274;7.92189;117.824;-21.2648;108.904;-2.219;-3.52004;19.5951;-3.52004;19.5951;-3.91035;20.7082;0.0768672;
1.02602;66.0928;53.5884;92.0414;73.5015;73.8918;34.0945;-10.336;31.5069;-10.336;31.5069;-14.2175;39.6456;0.0578179;
1.02702;37.3398;83.7002;42.8837;88.0081;46.6495;75.164;-9.58433;28.2109;-9.58433;28.2109;-9.94573;29.2662;0.104436;
1.02803;3.57786;105.991;-5.25476;96.1179;13.7404;100.426;-7.49544;22.2406;-7.49544;22.2406;-7.89298;23.3681;0.0943848;
1.02902;-49.4251;135.019;-25.5221;162.869;-19.2915;111.282;-16.4003;38.2867;-16.4003;38.2867;-5.98478;17.752;0.0733254;
1.03003;-74.246;122.319;-55.0774;113.27;-64.6617;121.582;-13.4296;30.5166;-13.4296;30.5166;-13.7621;31.5141;0.105106;
1.03102;-99.6235;114.665;-108.774;119.963;-92.981;118.026;-11.3696;24.5752;-11.3696;24.5752;-11.7744;25.71;0.113434;
1.03202;-115.366;95.6626;-150.198;113.921;-112.027;102.175;-14.3548;14.3548;-14.3548;14.3548;-15.2149;15.2005;0.0692092;
1.03303;-121.626;56.9856;-103.881;22.7104;-118.966;64.5316;-22.3128;30.7624;-22.3128;30.7624;-22.0382;30.7262;0.091896;
1.03402;-117.802;24.9366;-113.624;17.2026;-120.527;34.8968;-16.9207;27.5387;-16.9207;27.5387;-17.9038;28.1241;0.136408;
1.03503;-102.674;-9.12174;-113.617;12.8586;-108.304;1.00469;-11.4564;24.2572;-11.4564;24.2572;-12.4755;24.8715;0.123007;
1.03602;0.202384;-0.202384;-236.847;75.1061;-85.1892;-32.2441;-7.06176;21.5033;-7.06176;21.5033;-7.09067;21.6262;0.052553;
1.03702;-36.3062;-84.2134;-45.0521;-91.7306;-46.4254;-76.5228;-21.0046;27.9145;-21.0046;27.9145;-22.0093;28.5289;0.107786;
1.03803;-2.60931;-106.476;3.2526;-99.5874;-12.6779;-100.816;-15.533;24.5463;-15.533;24.5463;-16.5666;25.1824;0.110084;
1.03902;31.0949;-118.192;51.6368;-96.9347;21.3226;-115.901;-10.0325;21.1491;-10.0325;21.1491;-11.0299;21.7707;0.0536060;
1.04002;74.6725;-121.893;50.1695;-110.169;67.777;-125.615;-24.7559;27.8784;-24.7559;27.8784;-25.8835;28.5723;0.0970652;
1.04102;99.9922;-114.296;104.531;-117.289;93.458;-117.816;-19.4072;24.4957;-19.4072;24.4957;-20.448;25.1462;0.115061;
1.04202;115.409;-95.6192;149.757;-113.639;111.983;-102.197;-13.7621;20.954;-13.7621;20.954;-14.8029;21.6045;0.0745698;
1.04303;122.088;-57.9107;107.177;-29.3023;119.385;-65.4351;-28.6807;27.7194;-28.6807;27.7194;-28.4711;27.7483;0.086344;
1.04402;118.25;-25.8256;116.783;-23.5127;120.997;-35.7931;-23.0212;24.1054;-23.0212;24.1054;-24.0548;24.7704;0.119752;
1.04502;103.1;8.26883;116.631;-18.8868;108.738;-1.87205;-17.2894;20.4625;-17.2894;20.4625;-18.3591;21.1419;0.0958207;
1.04602;74.911;52.244;44.8642;67.7625;78.113;30.5311;-37.4121;29.8083;-37.4121;29.8083;-22.1538;22.2695;0.0548504;
1.04702;37.0652;83.8376;43.4547;88.9839;46.0568;74.7592;-26.3244;23.397;-26.3244;23.397;-27.3363;24.062;0.103000;
1.04803;3.33934;106.107;-4.75602;96.9781;13.4585;100.513;-20.5781;19.6891;-20.5781;19.6891;-21.6623;20.3902;0.0961079;
1.04902;10.8275;0.0;68.7166;-92.8292;-20.2167;114.448;-15.6848;16.4076;-15.6848;16.4076;-15.8365;16.6389;0.0324508;
1.05002;-74.3328;122.24;-54.0654;112.634;-65.4857;122.746;-29.3023;22.3851;-29.3023;22.3851;-30.3142;23.0501;0.0941934;
1.05103;-99.6886;114.6;-107.943;119.443;-93.046;117.947;-23.5777;18.6482;-23.5777;18.6482;-24.6764;19.3566;0.104436;
1.05202;-115.128;95.9083;-152.901;115.641;-111.702;102.493;-17.6291;14.7957;-17.6291;14.7957;-18.7205;15.5041;0.0568607;
1.05303;-122.225;58.2071;-108.413;31.6514;-124.488;67.9721;-31.861;21.0479;-31.861;21.0479;-32.1646;21.366;0.0850038;
1.05402;-118.481;26.2955;-118.46;26.8665;-121.098;36.234;-26.2593;17.3472;-26.2593;17.3472;-27.358;18.0628;0.112573;
1.05502;-103.317;-7.83515;-118.142;21.9081;-108.926;2.2985;-20.2095;13.4224;-20.2095;13.4224;-21.3371;14.1524;0.0832807;
1.05603;-66.2446;-53.3788;-92.1931;-71.3837;-74.1159;-32.8585;-32.1429;18.4965;-32.1429;18.4965;-38.9951;22.1032;0.0578179;
1.05702;-37.3977;-83.6713;-42.7681;-87.8057;-46.6278;-75.0194;-28.594;15.8149;-28.594;15.8149;-29.6782;16.5232;0.104245;
1.05803;-3.62123;-105.97;5.34149;-95.9734;-13.7766;-100.404;-22.5080;11.8611;-22.5080;11.8611;-23.6645;12.6056;0.093619;
1.05902;31.6297;-118.46;50.4442;-99.0381;21.4093;-115.959;-22.6598;16.8051;-22.6598;16.8051;-24.1198;18.6844;0.0369499;
1.06002;74.9833;-121.589;46.7435;-107.994;66.4759;-122.681;-29.6131;9.24461;-29.6131;9.24461;-30.1914;8.86153;0.111615;
1.06103;100.31;-113.978;101.055;-115.077;93.6821;-117.339;-26.4545;11.3335;-26.4545;11.3335;-27.0616;10.9287;0.13727;
1.06202;115.713;-95.3156;146.425;-111.514;112.294;-101.893;-23.1657;13.5236;-23.1657;13.5236;-23.7729;13.1188;0.104340;
1.06302;120.418;-55.6122;102.963;-15.4101;103.924;-61.8355;-29.1072;6.51243;-29.1072;6.51243;-32.3236;3.57786;0.0741869;
1.06402;117.975;-25.2763;114.81;-19.5662;119.349;-34.6438;-26.8087;7.58217;-26.8087;7.58217;-27.423;7.19909;0.11688;
1.06502;102.84;8.78925;114.759;-15.1427;108.463;-1.32995;-23.397;9.72166;-23.397;9.72166;-24.0403;9.32412;0.0996497;
1.06603;75.0411;52.7789;40.072;72.6197;77.1734;30.1335;-33.1115;-1.10588;-33.1115;-1.10588;-25.2257;6.88106;0.0649973;
1.06702;36.5881;84.0689;44.4233;90.668;45.5003;74.9182;-26.7942;3.72242;-26.7942;3.72242;-27.4158;3.36825;0.118508;
1.06802;2.8912;106.331;-3.85975;98.5538;12.9887;100.729;-23.3103;5.7824;-23.3103;5.7824;-23.968;5.38486;0.117167;
1.06902;-30.8274;118.055;-52.2223;95.9445;-21.0407;115.778;-19.7975;7.85684;-19.7975;7.85684;-20.4336;7.48821;0.0572436;
1.07002;-74.5424;122.023;-51.6585;111.109;-67.7697;125.991;-26.4039;-0.166244;-26.4039;-0.166244;-27.1195;-0.592696;0.0971609;
1.07103;-99.8693;114.419;-105.941;118.178;-93.3352;117.954;-22.9055;1.77086;-22.9055;1.77086;-23.5777;1.38778;0.111998;
1.07202;-115.294;95.7421;-151.087;114.484;-111.861;102.32;-19.2482;3.85975;-19.2482;3.85975;-19.9276;3.47667;0.0685391;
1.07302;-122.197;58.1348;-107.994;30.9214;-120.317;66.035;-25.9052;-4.30789;-25.9052;-4.30789;-25.9268;-4.03322;0.0779202;
1.07402;-118.351;26.0353;-117.52;24.9872;-121.076;35.9954;-22.1827;-2.26236;-22.1827;-2.26236;-22.8622;-2.63099;0.108648;
1.07502;-103.201;-8.06645;-117.318;20.2601;-108.832;2.06721;-18.4314;-0.180700;-18.4314;-0.180700;-19.1325;-0.571012;0.0823235;
1.07603;-66.0495;-53.4727;-92.6051;-72.0487;-73.8702;-32.9235;-23.6934;-7.07621;-23.6934;-7.07621;-27.264;-10.2782;0.0595409;
1.07702;-37.2314;-83.7508;-43.115;-88.3984;-46.4471;-75.1061;-21.1636;-6.28113;-21.1636;-6.28113;-21.843;-6.6353;0.108265;
1.07802;-3.4839;-106.035;5.06683;-96.4504;-13.632;-100.476;-17.3617;-4.22838;-17.3617;-4.22838;-18.0772;-4.61869;0.0993626;
1.07903;30.2709;-117.78;53.3282;-94.0001;20.4697;-115.489;-13.538;-2.15394;-13.538;-2.15394;-14.2319;-2.52257;0.0325465;
1.08002;74.2749;-122.298;54.6943;-113.031;65.6736;-123.208;-19.8698;-10.2276;-19.8698;-10.2276;-20.5709;-10.5962;0.0896943;
1.08103;99.638;-114.651;108.492;-119.797;92.9955;-118.012;-16.0462;-8.21101;-16.0462;-8.21101;-16.7762;-8.60132;0.0986925;
1.08202;115.084;-95.9445;153.364;-115.937;111.651;-102.536;-12.1214;-6.07875;-12.1214;-6.07875;-12.8442;-6.46906;0.0499685;
1.08302;122.262;-58.2721;108.63;-32.0851;124.372;-67.9649;-18.2868;-14.0295;-18.2868;-14.0295;-18.6338;-14.044;0.0777287;
1.08403;118.51;-26.3461;118.633;-27.2279;121.091;-36.2773;-14.5211;-12.0852;-14.5211;-12.0852;-15.2439;-12.4755;0.104532;
