Time;Motor voltage URS;Motor voltage UST;Motor voltage magnitude;Motor voltage magnitude filtered;DC link current;Flux X;Flux Y;Flux angle;Flux magnitude;Rotor position flux;Rotor position plant;Control angle motor;PLL motor angle error;Notch mask motor;Motor frequency;Motor frequency filtered;Motor integrator angle;Speed;Excitation Ref Mode;PulseMode;DC link current filtered;DC reference limited;DC error;DC voltage;Pulse block causes;
1.58502;0.033423;-0.183726;0.195726;0.238279;0.0854837;-0.944995;0.243423;2.88948;0.975843;0.459875;0.456313;2.58875;-0.0627245;0.0;0.237733;0.240976;-1.85011;0.240976;1.0;0.0;0.11353;0.1;0.0145163;-0.14543;0.0;
1.58602;0.0971757;-0.29536;0.301062;0.246173;0.0605074;-0.954021;0.21624;2.9187;0.978221;0.464525;0.462563;2.58997;0.0572914;0.0;0.260417;0.255974;-1.81229;0.255974;1.0;0.0;0.0799736;0.1;0.0394926;-0.222557;0.0;
1.58702;0.0897782;-0.26382;0.268268;0.268353;0.113491;-0.962875;0.167599;2.96926;0.977352;0.472572;0.468813;2.59002;0.0290307;0.0;0.255224;0.256551;-1.77159;0.256551;1.0;0.0;0.0674611;0.1;-0.0134906;-0.198317;0.0;
1.58802;0.0704103;-0.208339;0.211955;0.249679;0.104085;-0.96986;0.129843;3.00851;0.978513;0.478819;0.475063;2.58939;-0.0134471;0.0;0.247174;0.248812;-1.73205;0.248812;1.0;0.0;0.113070;0.1;-0.00408527;-0.15745;0.0;
1.58902;0.128245;-0.307465;0.308870;0.224502;0.0809900;-0.97514;0.101825;3.03755;0.980442;0.483441;0.481313;2.58927;0.0374992;0.0;0.256754;0.247334;-1.6938;0.247334;1.0;0.0;0.0995577;0.1;0.0190100;-0.228379;0.0;
1.59002;0.125555;-0.285273;0.285954;0.269748;0.113804;-0.979193;0.055375;3.0851;0.980757;0.491009;0.487563;2.58988;0.0241945;0.0;0.254356;0.254874;-1.65351;0.254874;1.0;0.0;0.0673244;0.1;-0.0138041;-0.211293;0.0;
1.59102;0.106456;-0.230061;0.230274;0.260024;0.124359;-0.981738;0.0142702;3.12706;0.981842;0.497687;0.493813;2.58967;0.0103467;0.0;0.251785;0.252198;-1.61375;0.252198;1.0;0.0;0.112721;0.1;-0.0243589;-0.170954;0.0;
1.59202;0.134634;-0.134634;0.155462;0.248912;0.0774369;-0.975472;-0.0186154;-3.12251;0.97565;0.503037;0.500063;2.58961;0.0;1.0;0.251488;0.251504;-1.57424;0.251504;1.0;0.0;0.122254;0.1;0.0225631;-0.116061;0.0;
1.59302;0.208877;-0.286887;0.296669;0.26877;0.0983376;-0.966171;-0.0574204;-3.08223;0.967876;0.509448;0.506313;2.5928;0.230605;0.0;0.294132;0.290620;-1.53193;0.290620;1.0;0.0;0.0774232;0.1;0.00166241;-0.219828;0.0;
1.59403;0.158776;-0.256893;0.25927;0.270741;0.148395;-0.955032;-0.107310;-3.0297;0.961042;0.517808;0.512563;2.59105;0.0637071;0.0;0.262941;0.269151;-1.48787;0.269151;1.0;0.0;0.0989134;0.1;-0.0483946;-0.192392;0.0;
1.59502;0.107936;-0.226429;0.226511;0.253478;0.135436;-0.951534;-0.145435;-2.98992;0.962584;0.524139;0.518813;2.58805;-0.138966;0.0;0.224255;0.232419;-1.44911;0.232419;1.0;0.0;0.149157;0.1;-0.0354363;-0.168456;0.0;
1.59602;0.0584399;-0.196503;0.201809;0.230421;0.0584173;-0.953909;-0.172072;-2.96313;0.969305;0.528404;0.525063;2.58441;-0.375832;0.0;0.178224;0.187658;-1.41698;0.187658;1.0;0.0;0.130259;0.1;0.0415827;-0.149397;0.0;
1.59702;0.196772;-0.260390;0.271502;0.262254;0.116626;-0.940954;-0.213181;-2.9188;0.964801;0.535459;0.531313;2.59134;0.101932;0.0;0.269652;0.272703;-1.37436;0.272703;1.0;0.0;0.0816529;0.1;-0.0166257;-0.201154;0.0;
1.59802;0.145932;-0.229119;0.231965;0.253917;0.120701;-0.930528;-0.253553;-2.87557;0.964454;0.542339;0.537563;2.589;-0.0697563;0.0;0.237066;0.243978;-1.33412;0.243978;1.0;0.0;0.113864;0.1;-0.0207013;-0.172152;0.0;
1.59903;0.0946202;-0.197512;0.19757;0.230396;0.0606119;-0.927434;-0.282861;-2.84556;0.96961;0.547115;0.543813;2.58573;-0.286851;0.0;0.195103;0.203924;-1.29965;0.203924;1.0;0.0;0.117597;0.1;0.0393881;-0.146372;0.0;
1.60002;0.231473;-0.259987;0.285174;0.263668;0.104503;-0.912445;-0.320324;-2.80397;0.967039;0.553734;0.550063;2.59148;0.122783;0.0;0.27334;0.274527;-1.25876;0.274527;1.0;0.0;0.0725339;0.1;-0.00450327;-0.211088;0.0;
1.60102;0.181977;-0.228649;0.241625;0.260797;0.125717;-0.894927;-0.361719;-2.75748;0.965264;0.561133;0.556313;2.58974;-0.0136263;0.0;0.247612;0.253137;-1.21747;0.253137;1.0;0.0;0.102442;0.1;-0.0257174;-0.179216;0.0;
1.60202;0.129388;-0.195696;0.199056;0.236175;0.0830801;-0.885628;-0.392908;-2.72403;0.968872;0.566457;0.562563;2.58704;-0.196813;0.0;0.212378;0.219909;-1.18087;0.219909;1.0;0.0;0.12415;0.1;0.0169199;-0.147759;0.0;
1.60302;0.268124;-0.258575;0.304240;0.258915;0.0923809;-0.872175;-0.423704;-2.68937;0.969646;0.571974;0.568813;2.5912;0.13816;0.0;0.276038;0.271069;-1.14279;0.271069;1.0;0.0;0.0820959;0.1;0.00761911;-0.225158;0.0;
1.60403;0.215535;-0.225017;0.25453;0.266104;0.130316;-0.847757;-0.465132;-2.63978;0.966975;0.579866;0.575063;2.59025;0.0271185;0.0;0.255228;0.259335;-1.10086;0.259335;1.0;0.0;0.0920697;0.1;-0.0303156;-0.188635;0.0;
1.60502;0.162273;-0.191123;0.206063;0.243735;0.105757;-0.831869;-0.497271;-2.60281;0.969167;0.58575;0.581313;2.58817;-0.115455;0.0;0.227951;0.233832;-1.06253;0.233832;1.0;0.0;0.129714;0.1;-0.00575731;-0.153168;0.0;
1.60602;0.366645;-0.286752;0.385606;0.239813;0.0614479;-0.823221;-0.520607;-2.57769;0.974025;0.589748;0.587563;2.58975;0.199495;0.0;0.287383;0.253194;-1.0277;0.253194;1.0;0.0;0.0997496;0.1;0.0385521;-0.284592;0.0;
1.60702;0.246268;-0.218427;0.269732;0.26477;0.11161;-0.792916;-0.559788;-2.52686;0.970608;0.597838;0.593813;2.59049;0.0524384;0.0;0.259767;0.262319;-0.985393;0.262319;1.0;0.0;0.0694173;0.1;-0.0116095;-0.199513;0.0;
1.60802;0.192872;-0.183995;0.217765;0.250181;0.105653;-0.770377;-0.591985;-2.4864;0.971559;0.604278;0.600063;2.58903;-0.0504605;0.0;0.240204;0.244397;-0.945856;0.244397;1.0;0.0;0.110030;0.1;-0.00565281;-0.161639;0.0;
1.60903;0.147277;-0.153396;0.173701;0.216327;0.0377257;-0.756106;-0.615965;-2.45798;0.975248;0.608800;0.606313;2.58712;-0.163499;0.0;0.218263;0.221001;-0.909864;0.221001;1.0;0.0;0.101481;0.1;0.0622743;-0.128828;0.0;
1.61002;0.273908;-0.208944;0.286244;0.266732;0.106280;-0.725454;-0.649486;-2.41139;0.973713;0.616215;0.612563;2.59050;0.0613375;0.0;0.261334;0.262474;-0.868748;0.262474;1.0;0.0;0.0613692;0.1;-0.00627983;-0.211533;0.0;
1.61102;0.220780;-0.174244;0.232767;0.259498;0.119029;-0.696676;-0.680661;-2.36782;0.97399;0.62315;0.618813;2.58958;-0.00699453;0.0;0.248442;0.251156;-0.828543;0.251156;1.0;0.0;0.104702;0.1;-0.0190292;-0.172679;0.0;
1.61202;0.165367;-0.1384;0.177441;0.226767;0.0686587;-0.676099;-0.704499;-2.33563;0.976437;0.628274;0.625063;2.58828;-0.0942934;0.0;0.23165;0.235244;-0.790610;0.235244;1.0;0.0;0.116979;0.1;0.0313413;-0.131964;0.0;
1.61302;0.298252;-0.19684;0.303298;0.261589;0.0956205;-0.648701;-0.730704;-2.29682;0.977108;0.63445;0.631313;2.59028;0.0557592;0.0;0.260247;0.259706;-0.751289;0.259706;1.0;0.0;0.0727935;0.1;0.00437950;-0.224193;0.0;
1.61402;0.24573;-0.162139;0.24988;0.266216;0.12718;-0.61443;-0.759943;-2.25071;0.97726;0.641788;0.637563;2.58983;0.0153181;0.0;0.252689;0.254187;-0.710923;0.254187;1.0;0.0;0.0943193;0.1;-0.0271805;-0.185148;0.0;
1.61502;0.189442;-0.125622;0.192773;0.238533;0.0966655;-0.587845;-0.782659;-2.21499;0.978835;0.647473;0.643813;2.58917;-0.0278187;0.0;0.244459;0.246103;-0.671793;0.246103;1.0;0.0;0.126454;0.01;-0.0866655;-0.143496;0.0;
1.61602;0.134566;-0.0898454;0.137065;0.195391;0.00323960;-0.568638;-0.799216;-2.18919;0.980864;0.651579;0.650063;2.58848;-0.0710483;0.0;0.236046;0.237689;-0.633979;0.237689;1.0;0.0;0.0895352;0.01;0.00676040;-0.101938;0.0;
1.61703;0.269873;-0.14916;0.270372;0.243986;0.0312465;-0.536924;-0.821546;-2.14967;0.98144;0.65787;0.656313;2.58978;0.0204661;0.0;0.253527;0.253649;-0.594383;0.253649;1.0;0.0;0.0153655;0.01;-0.0212465;-0.199067;0.0;
1.61802;0.210895;-0.111164;0.210998;0.237875;0.0214232;-0.504640;-0.842567;-2.11043;0.98213;0.664115;0.662563;2.58964;0.0102321;0.0;0.251633;0.251825;-0.554736;0.251825;1.0;0.0;0.0263561;0.01;-0.0114232;-0.155541;0.0;
1.61902;0.248958;-0.121789;0.248977;0.240986;0.000731523;-0.474923;-0.859549;-2.07558;0.982026;0.669662;0.668813;2.58958;0.0149060;0.0;0.25249;0.251139;-0.515665;0.251139;1.0;0.0;0.0193993;0.01;0.00926848;-0.183355;0.0;
1.62002;0.265232;-0.0966376;0.268466;0.2569;0.0235132;-0.439558;-0.877407;-2.03522;0.981353;0.676084;0.675063;2.59188;0.118327;0.0;0.272474;0.27939;-0.474201;0.27939;1.0;0.0;0.0;0.01;-0.0135132;-0.197741;0.0;
1.62102;0.24694;-0.105111;0.247849;0.258973;0.0557002;-0.393529;-0.892885;-1.98592;0.97576;0.683931;0.681313;2.59013;0.00471088;0.0;0.251204;0.257945;-0.431988;0.257945;1.0;0.0;0.0296958;0.01;-0.0457003;-0.182799;0.0;
1.62203;0.216342;-0.125555;0.217271;0.242561;0.0215277;-0.362768;-0.909198;-1.95044;0.978898;0.689578;0.687563;2.58691;-0.21178;0.0;0.209638;0.218343;-0.395278;0.218343;1.0;0.0;0.0540580;0.01;-0.0115277;-0.160237;0.0;
1.62302;0.245461;-0.0863485;0.249030;0.243353;0.000731523;-0.334724;-0.923305;-1.91859;0.982106;0.694647;0.693813;2.58952;0.0144601;0.0;0.252456;0.250456;-0.358213;0.250456;1.0;0.0;0.0192821;0.01;0.00926848;-0.183381;0.0;
1.62402;0.250370;-0.0702086;0.258293;0.261533;0.047131;-0.288731;-0.933774;-1.87068;0.977394;0.702272;0.700063;2.59070;0.0509206;0.0;0.259873;0.264947;-0.315239;0.264947;1.0;0.0;0.011979;0.01;-0.037131;-0.190281;0.0;
1.62502;0.218628;-0.0901144;0.21975;0.246778;0.0299924;-0.252565;-0.945545;-1.83181;0.978695;0.708458;0.706313;2.588;-0.136181;0.0;0.224132;0.231721;-0.276753;0.231721;1.0;0.0;0.0458091;0.01;-0.0199924;-0.162088;0.0;
1.62602;0.238803;-0.0582381;0.249028;0.240656;0.000731523;-0.224122;-0.956404;-1.80098;0.982314;0.713365;0.712563;2.58934;0.0145644;0.0;0.252484;0.248186;-0.240353;0.248186;1.0;0.0;0.0261725;0.01;0.00926848;-0.183437;0.0;
1.62703;0.25111;-0.0334903;0.272686;0.262627;0.0368897;-0.179971;-0.962814;-1.75559;0.97949;0.720590;0.718813;2.59103;0.0865686;0.0;0.266524;0.268939;-0.19855;0.268939;1.0;0.0;0.00264134;0.01;-0.0268897;-0.200757;0.0;
1.62802;0.217889;-0.0534634;0.227112;0.252489;0.0373077;-0.139262;-0.969268;-1.7135;0.979221;0.727288;0.725063;2.58893;-0.0689137;0.0;0.236986;0.243158;-0.158653;0.243158;1.0;0.0;0.035685;0.01;-0.0273077;-0.167473;0.0;
1.62902;0.22885;-0.0293881;0.249027;0.240473;0.000731523;-0.110164;-0.976869;-1.68309;0.983061;0.732127;0.731313;2.58918;0.0139207;0.0;0.252432;0.246195;-0.122012;0.246195;1.0;0.0;0.0337234;0.01;0.00926848;-0.183505;0.0;
1.63002;0.241359;-0.00336248;0.276776;0.25882;0.0180791;-0.0710691;-0.980401;-1.64316;0.982973;0.738483;0.737563;2.59093;0.0809789;0.0;0.265367;0.267675;-0.0814967;0.267675;1.0;0.0;0.00154003;0.01;-0.00807907;-0.203737;0.0;
1.63102;0.214055;-0.0160726;0.238433;0.257357;0.0389797;-0.0251445;-0.980353;-1.59644;0.980675;0.745919;0.743813;2.58962;-0.016265;0.0;0.247026;0.251658;-0.0407852;0.251658;1.0;0.0;0.0232737;0.01;-0.0289797;-0.175699;0.0;
1.63203;0.227304;0.0111634;0.269144;0.238381;0.00135854;0.00717072;-0.983564;-1.56351;0.983591;0.75116;0.750063;2.58867;0.0546808;0.0;0.260231;0.239977;-0.00394160;0.239977;1.0;0.0;0.0362672;0.01;0.00864146;-0.198147;0.0;
1.63302;0.210760;0.00961669;0.249103;0.244077;0.000731523;0.043782;-0.983477;-1.52631;0.984451;0.757081;0.756313;2.58966;0.0131575;0.0;0.252391;0.25213;0.0358554;0.25213;1.0;0.0;0.00484647;0.01;0.00926848;-0.183257;0.0;
1.63402;0.207465;0.0215871;0.252946;0.2619;0.0380392;0.0890423;-0.978561;-1.48005;0.982604;0.764442;0.762563;2.59005;0.0189736;0.0;0.253748;0.256859;0.0770868;0.256859;1.0;0.0;0.0118554;0.01;-0.0280392;-0.186251;0.0;
1.63502;0.172495;0.00221924;0.200474;0.239614;0.0109728;0.124931;-0.976192;-1.44351;0.984153;0.770258;0.768813;2.5884;-0.0946752;0.0;0.231994;0.236666;0.115536;0.236666;1.0;0.0;0.0361367;0.01;-0.000972844;-0.147824;0.0;
1.63602;0.193679;0.0388030;0.249085;0.243163;0.000731523;0.158995;-0.972767;-1.40878;0.985675;0.775785;0.775063;2.58964;0.0123781;0.0;0.252338;0.251837;0.154428;0.251837;1.0;0.0;0.0120041;0.01;0.00926848;-0.183341;0.0;
1.63702;0.199193;0.0602556;0.271566;0.264108;0.0308285;0.201540;-0.964036;-1.36471;0.984877;0.7828;0.781313;2.59021;0.0394568;0.0;0.257658;0.258906;0.194984;0.258906;1.0;0.0;0.00213204;0.01;-0.0208285;-0.199816;0.0;
1.63802;0.162475;0.039879;0.214376;0.24861;0.0228862;0.239892;-0.955808;-1.32489;0.985453;0.789137;0.787563;2.58917;-0.0371811;0.0;0.243084;0.246061;0.234461;0.246061;0.0;0.0;0.0295621;0.01;-0.0128862;-0.158032;0.0;
1.63902;0.173907;0.0674513;0.249062;0.242386;0.000731523;0.0;0.0;0.0;0.0;0.0;0.793813;2.5896;0.0114286;0.0;0.252272;0.251392;0.27319;0.251392;0.0;0.0;0.0200661;0.0;-0.000731523;-0.183432;0.0;
1.64002;0.166779;0.0768663;0.249114;0.245976;0.000731523;0.0;0.0;0.0;0.0;0.0;0.800063;2.58967;0.0112618;0.0;0.252283;0.252254;0.312816;0.252254;0.0;0.0;0.0;0.0;-0.000731523;-0.183199;0.0;
1.64102;0.159382;0.0860795;0.249083;0.247652;0.000731523;0.0;0.0;0.0;0.0;0.0;0.806313;2.58967;0.0108231;0.0;0.252241;0.252248;0.352441;0.252248;0.0;0.0;0.000466279;0.0;-0.000731523;-0.183182;0.0;
1.64202;0.151782;0.0952254;0.249157;0.248435;0.000731523;0.0;0.0;0.0;0.0;0.0;0.812563;2.58967;0.0105054;0.0;0.252221;0.252222;0.392061;0.252222;0.0;0.0;0.000791230;0.0;-0.000731523;-0.183241;0.0;
1.64302;0.160054;0.124613;0.285402;0.25211;0.00365761;0.0;0.0;0.0;0.0;0.0;0.818813;2.58979;0.0305643;0.0;0.256081;0.253697;0.431678;0.253697;0.0;0.0;0.000789643;0.0;-0.00365761;-0.209896;0.0;
1.64402;0.135777;0.112979;0.249104;0.248827;0.000731523;0.0;0.0;0.0;0.0;0.0;0.825063;2.58966;0.00979897;0.0;0.25217;0.252176;0.471335;0.252176;0.0;0.0;0.00255644;0.0;-0.000731523;-0.183227;0.0;
1.64503;0.127438;0.119435;0.246916;0.248891;0.000731523;0.0;0.0;0.0;0.0;0.0;0.831313;2.58928;0.00451182;0.0;0.251139;0.247514;0.510467;0.247514;0.0;0.0;0.000652196;0.0;-0.000731523;-0.181528;0.0;
1.64602;0.119032;0.130061;0.249174;0.249049;0.000731523;0.0;0.0;0.0;0.0;0.0;0.837563;2.58965;0.00949110;0.0;0.252122;0.252047;0.550059;0.252047;0.0;0.0;0.000658599;0.0;-0.000731523;-0.18325;0.0;
1.64702;0.110289;0.138332;0.249148;0.24912;0.000731523;0.0;0.0;0.0;0.0;0.0;0.843813;2.58966;0.00936079;0.0;0.252133;0.252131;0.589664;0.252131;0.0;0.0;0.000743116;0.0;-0.000731523;-0.183234;0.0;
1.64802;0.101480;0.146402;0.249235;0.249153;0.000627020;0.0;0.0;0.0;0.0;0.0;0.850063;2.58966;0.00898074;0.0;0.252096;0.252104;0.629265;0.252104;0.0;0.0;0.000731141;0.0;-0.000627020;-0.183297;0.0;
1.64902;0.0924682;0.154203;0.249233;0.249177;0.000731523;0.0;0.0;0.0;0.0;0.0;0.856313;2.58966;0.00863186;0.0;0.252063;0.252084;0.668864;0.252084;0.0;0.0;0.000691646;0.0;-0.000731523;-0.183295;0.0;
1.65003;0.083255;0.161802;0.249218;0.249067;0.000731523;0.0;0.0;0.0;0.0;0.0;0.862563;2.58965;0.00853049;0.0;0.252075;0.251987;0.708446;0.251987;0.0;0.0;0.000681660;0.0;-0.000731523;-0.183282;0.0;
1.65102;0.0739745;0.169133;0.249238;0.249152;0.000731523;0.0;0.0;0.0;0.0;0.0;0.868813;2.58965;0.00820988;0.0;0.252045;0.252034;0.748036;0.252034;0.0;0.0;0.000708021;0.0;-0.000731523;-0.183298;0.0;
1.65202;0.0646268;0.176194;0.249286;0.249206;0.000731523;0.0;0.0;0.0;0.0;0.0;0.875063;2.58965;0.00772393;0.0;0.251983;0.251997;0.787622;0.251997;0.0;0.0;0.000719065;0.0;-0.000731523;-0.183334;0.0;
1.65302;0.0550774;0.182986;0.249254;0.249221;0.000731523;0.0;0.0;0.0;0.0;0.0;0.881313;2.58965;0.00757669;0.0;0.251984;0.251979;0.827203;0.251979;0.0;0.0;0.000720477;0.0;-0.000731523;-0.18331;0.0;
1.65402;0.045528;0.189442;0.249228;0.249236;0.000731523;0.0;0.0;0.0;0.0;0.0;0.887563;2.58964;0.00709738;0.0;0.251921;0.25194;0.866781;0.25194;0.0;0.0;0.000733624;0.0;-0.000731523;-0.183291;0.0;
1.65503;0.035844;0.195696;0.249256;0.249247;0.000731523;0.0;0.0;0.0;0.0;0.0;0.893813;2.58964;0.00692757;0.0;0.251915;0.25192;0.906353;0.25192;0.0;0.0;0.000724002;0.0;-0.000731523;-0.18331;0.0;
1.65602;0.0261601;0.201614;0.249284;0.24926;0.000731523;0.0;0.0;0.0;0.0;0.0;0.900063;2.58964;0.00652805;0.0;0.251865;0.251876;0.945921;0.251876;0.0;0.0;0.000699759;0.0;-0.000731523;-0.18333;0.0;
1.65702;0.0164089;0.207196;0.249264;0.249263;0.000731523;0.0;0.0;0.0;0.0;0.0;0.906313;2.58964;0.00621995;0.0;0.251831;0.251848;0.985485;0.251848;0.0;0.0;0.000707166;0.0;-0.000731523;-0.183315;0.0;
1.65802;0.00659046;0.212509;0.249276;0.249273;0.000627020;0.0;0.0;0.0;0.0;0.0;0.912563;2.58964;0.00609578;0.0;0.251831;0.251839;1.02504;0.251839;0.0;0.0;0.000728667;0.0;-0.000627020;-0.183325;0.0;
1.65902;-0.00316073;0.217485;0.249325;0.249297;0.000731523;0.0;0.0;0.0;0.0;0.0;0.918813;2.58963;0.00565805;0.0;0.25177;0.25177;1.0646;0.25177;0.0;0.0;0.000693113;0.0;-0.000731523;-0.18336;0.0;
1.66003;-0.0129119;0.222125;0.249368;0.249317;0.000731523;0.0;0.0;0.0;0.0;0.0;0.925063;2.58963;0.00523822;0.0;0.251711;0.251725;1.10414;0.251725;0.0;0.0;0.000727839;0.0;-0.000731523;-0.183391;0.0;
1.66102;-0.0226631;0.226362;0.249328;0.24933;0.000731523;0.0;0.0;0.0;0.0;0.0;0.931313;2.58962;0.00492028;0.0;0.25167;0.251684;1.14368;0.251684;0.0;0.0;0.000733348;0.0;-0.000731523;-0.183362;0.0;
1.66202;-0.0324143;0.230330;0.249363;0.249342;0.000731523;0.0;0.0;0.0;0.0;0.0;0.937563;2.58962;0.00472116;0.0;0.25165;0.251661;1.18321;0.251661;0.0;0.0;0.000713118;0.0;-0.000731523;-0.183387;0.0;
1.66302;-0.0420982;0.233894;0.249352;0.249351;0.000836026;0.0;0.0;0.0;0.0;0.0;0.943813;2.58962;0.00447919;0.0;0.251622;0.251625;1.22274;0.251625;0.0;0.0;0.000718396;0.0;-0.000836026;-0.183378;0.0;
1.66402;-0.0517149;0.237122;0.249369;0.249361;0.000731523;0.0;0.0;0.0;0.0;0.0;0.950063;2.58962;0.00421047;0.0;0.251587;0.251601;1.26226;0.251601;0.0;0.0;0.000697378;0.0;-0.000731523;-0.18339;0.0;
1.66502;-0.0612644;0.239946;0.249339;0.24936;0.000731523;0.0;0.0;0.0;0.0;0.0;0.956313;2.58962;0.00403984;0.0;0.251571;0.251574;1.30178;0.251574;0.0;0.0;0.000726691;0.0;-0.000731523;-0.183368;0.0;
1.66602;-0.0707466;0.242435;0.249341;0.249365;0.000731523;0.0;0.0;0.0;0.0;0.0;0.962563;2.58961;0.00396180;0.0;0.251571;0.251557;1.34129;0.251557;0.0;0.0;0.000700335;0.0;-0.000731523;-0.183369;0.0;
1.66702;-0.0800270;0.244587;0.249408;0.249379;0.000731523;0.0;0.0;0.0;0.0;0.0;0.968813;2.58961;0.00340975;0.0;0.25148;0.251505;1.38080;0.251505;0.0;0.0;0.000734273;0.0;-0.000731523;-0.183419;0.0;
1.66803;-0.0892402;0.246268;0.249358;0.249382;0.000627020;0.0;0.0;0.0;0.0;0.0;0.975063;2.58961;0.00325495;0.0;0.251463;0.251466;1.42031;0.251466;0.0;0.0;0.000731833;0.0;-0.000627020;-0.183382;0.0;
1.66902;-0.0983189;0.24768;0.249427;0.249388;0.000731523;0.0;0.0;0.0;0.0;0.0;0.981313;2.5896;0.00293501;0.0;0.251414;0.251446;1.45981;0.251446;0.0;0.0;0.000691686;0.0;-0.000731523;-0.183432;0.0;
1.67002;-0.107263;0.248689;0.24947;0.249385;0.000731523;0.0;0.0;0.0;0.0;0.0;0.987563;2.5896;0.00271703;0.0;0.251384;0.251427;1.4993;0.251427;0.0;0.0;0.000732659;0.0;-0.000731523;-0.183464;0.0;
1.67102;-0.116006;0.249227;0.249425;0.249395;0.000731523;0.0;0.0;0.0;0.0;0.0;0.993813;2.5896;0.00250932;0.0;0.251355;0.251379;1.53879;0.251379;0.0;0.0;0.000741926;0.0;-0.000731523;-0.18343;0.0;
1.67202;-0.124613;0.249429;0.249429;0.249582;0.000731523;0.0;0.0;0.0;0.0;0.0;6.30021e-05;2.58954;0.00299280;0.0;0.251382;0.250688;1.57768;0.250688;0.0;0.0;0.000711935;0.0;-0.000731523;-0.183422;0.0;
1.67303;-0.133020;0.249227;0.249416;0.249495;0.000731523;0.0;0.0;0.0;0.0;0.0;0.00631309;2.5896;0.00292333;0.0;0.25138;0.251357;1.61716;0.251357;0.0;0.0;0.000720869;0.0;-0.000731523;-0.183423;0.0;
1.67402;-0.141224;0.248689;0.249452;0.249456;0.000731523;0.0;0.0;0.0;0.0;0.0;0.0125632;2.5896;0.00272811;0.0;0.251354;0.251354;1.65665;0.251354;0.0;0.0;0.000733703;0.0;-0.000731523;-0.183449;0.0;
1.67502;-0.14916;0.24768;0.2494;0.249441;0.000731523;0.0;0.0;0.0;0.0;0.0;0.0188131;2.58959;0.00252916;0.0;0.251325;0.251314;1.69613;0.251314;0.0;0.0;0.000723982;0.0;-0.000731523;-0.183411;0.0;
1.67602;-0.156893;0.246402;0.249455;0.249436;0.000731523;0.0;0.0;0.0;0.0;0.0;0.0250632;2.58959;0.00215344;0.0;0.251263;0.251288;1.7356;0.251288;0.0;0.0;0.000699761;0.0;-0.000731523;-0.183451;0.0;
1.67702;-0.164425;0.244654;0.249437;0.249439;0.000731523;0.0;0.0;0.0;0.0;0.0;0.0313132;2.58959;0.00222638;0.0;0.251285;0.251267;1.77507;0.251267;0.0;0.0;0.000788298;0.0;-0.000731523;-0.183438;0.0;
1.67803;-0.171621;0.242569;0.249436;0.249436;0.000627020;0.0;0.0;0.0;0.0;0.0;0.037563;2.58959;0.00180247;0.0;0.251212;0.251234;1.81453;0.251234;0.0;0.0;0.000751670;0.0;-0.000627020;-0.183437;0.0;
1.67902;-0.178615;0.240081;0.249426;0.24944;0.000731523;0.0;0.0;0.0;0.0;0.0;0.043813;2.58959;0.00176048;0.0;0.251211;0.251217;1.854;0.251217;0.0;0.0;0.000686915;0.0;-0.000731523;-0.183429;0.0;
1.68002;-0.18534;0.237257;0.249449;0.249446;0.000731523;0.0;0.0;0.0;0.0;0.0;0.0500631;2.58958;0.00163848;0.0;0.251194;0.251192;1.89346;0.251192;0.0;0.0;0.000728346;0.0;-0.000731523;-0.183445;0.0;
1.68102;-0.191729;0.234096;0.249474;0.249456;0.000731523;0.0;0.0;0.0;0.0;0.0;0.056313;2.58958;0.00118948;0.0;0.251114;0.251146;1.93291;0.251146;0.0;0.0;0.000733387;0.0;-0.000731523;-0.183464;0.0;
1.68202;-0.197848;0.230532;0.249475;0.249462;0.000731523;0.0;0.0;0.0;0.0;0.0;0.0625631;2.58958;0.00100638;0.0;0.251084;0.251108;1.97236;0.251108;0.0;0.0;0.000713103;0.0;-0.000731523;-0.183464;0.0;
1.68303;-0.203699;0.226564;0.249462;0.249464;0.000836026;0.0;0.0;0.0;0.0;0.0;0.0688132;2.58958;0.00116448;0.0;0.251118;0.251107;2.0118;0.251107;0.0;0.0;0.000717103;0.0;-0.000836026;-0.183455;0.0;
1.68402;-0.209213;0.222327;0.249495;0.249472;0.000731523;0.0;0.0;0.0;0.0;0.0;0.0750631;2.58958;0.000923356;0.0;0.251076;0.251087;2.05124;0.251087;0.0;0.0;0.000672475;0.0;-0.000731523;-0.183478;0.0;
1.68502;-0.214392;0.217687;0.249482;0.249476;0.000731523;0.0;0.0;0.0;0.0;0.0;0.0813132;2.58957;0.000863341;0.0;0.251068;0.251049;2.09067;0.251049;0.0;0.0;0.000728042;0.0;-0.000731523;-0.183469;0.0;
1.68602;-0.219234;0.212778;0.249505;0.24948;0.000731523;0.0;0.0;0.0;0.0;0.0;0.0875633;2.58957;0.000517519;0.0;0.251005;0.251010;2.13011;0.251010;0.0;0.0;0.000700826;0.0;-0.000731523;-0.183485;0.0;
1.68702;-0.223739;0.207465;0.249487;0.249489;0.000731523;0.0;0.0;0.0;0.0;0.0;0.093813;2.58957;0.000487848;0.0;0.251001;0.251012;2.16953;0.251012;0.0;0.0;0.000734158;0.0;-0.000731523;-0.183472;0.0;
1.68802;-0.227909;0.201883;0.249502;0.249498;0.000627020;0.0;0.0;0.0;0.0;0.0;0.100063;2.58957;0.000285418;0.0;0.250964;0.250970;2.20896;0.250970;0.0;0.0;0.000731843;0.0;-0.000627020;-0.183483;0.0;
