Time;I_a_motor_pu;I_c_motor_pu;U_ab_for_pll_motor;U_bc_for_pll_motor;PLL_error_motor;filtered_frequency_motor;frequency_motor;flux_angle;flux_magnitude;flux_x;flux_y;absolute_speed;motor_voltage_magnitude;dc_voltage;motor_overlap_mask;cos_phi;flux_rotor_frequency;flux_rotor_position;release_pulses;pulse_block_causes;rotor_position_plant;Integrator_angle_motor;R+_motor;S+_motor;T+_motor;R-_motor;S-_motor;T-_motor;dc_voltage_plant;motor_notch_mask_active;
0.283955;-0.000267768;0.000163110;0.256881;0.00611867;0.0163885;0.310354;0.310304;-1.57005;1.0188;0.000761566;-1.0188;0.310354;0.300216;-0.203533;0.00410604;-0.788575;0.310071;-1.57005;1.0;0.0;-1.54095;0.0204478;0.0;0.0;0.0;0.0;0.0;0.0;-0.168721;0.0;
0.284692;-0.000266409;0.000170606;0.25123;0.0167209;0.0151721;0.310167;0.310117;-1.53493;1.0184;0.0365178;-1.01774;0.310167;0.300216;-0.202406;0.00410597;-0.784204;0.309712;-1.53493;1.0;0.0;-1.50620;0.0563882;0.0;0.0;0.0;0.0;0.0;0.0;-0.357052;0.0;
0.285429;-0.000264716;0.000177889;0.245266;0.0273023;0.0139778;0.309981;0.309932;-1.49979;1.01799;0.0722221;-1.01542;0.309981;0.300216;-0.204034;0.00401818;-0.790347;0.309360;-1.49979;1.0;0.0;-1.47144;0.0923074;0.0;0.0;0.0;0.0;0.0;0.0;0.361949;0.0;
0.286165;-0.000262693;0.000184950;0.238995;0.0378496;0.0128052;0.309796;0.309747;-1.46463;1.01757;0.107829;-1.01184;0.309796;0.300216;-0.206509;0.00395880;-0.799825;0.309014;-1.46463;1.0;0.0;-1.43669;0.128206;0.0;0.0;0.0;0.0;0.0;0.0;0.1312;0.0;
0.286902;-0.000260342;0.000191780;0.232426;0.0483496;0.0116545;0.309612;0.309563;-1.42945;1.01715;0.143293;-1.00701;0.309612;0.300216;-0.205872;0.00402174;-0.797464;0.308674;-1.42945;1.0;0.0;-1.40194;0.164083;0.0;0.0;0.0;0.0;0.0;0.0;-0.0665397;0.0;
0.287639;-0.000258134;0.000197288;0.225566;0.0587892;0.0105255;0.309428;0.309380;-1.39425;1.01672;0.17857;-1.00092;0.309428;0.300216;-0.204016;0.00406640;-0.790350;0.308341;-1.39425;1.0;0.0;-1.36718;0.199939;0.0;0.0;0.0;0.0;0.0;0.0;-0.260828;0.0;
0.288375;-0.000255189;0.000203673;0.219634;0.0674334;0.00960117;0.309276;0.309228;-1.3649;1.01636;0.207791;-0.994895;0.309276;0.300216;-0.204105;0.00403046;-0.790629;0.308067;-1.3649;1.0;0.0;-1.33243;0.235774;0.0;0.0;0.0;0.0;0.0;0.0;-0.0129601;0.0;
0.289112;-0.000251926;0.000209803;0.212265;0.0777285;0.00851166;0.309094;0.309046;-1.32966;1.01593;0.242607;-0.986534;0.309094;0.300216;-0.206087;0.00396167;-0.798179;0.307745;-1.32966;1.0;0.0;-1.29767;0.271588;0.0;0.0;0.0;0.0;0.0;0.0;0.23216;0.0;
0.289849;-0.000248347;0.000215670;0.204630;0.0879265;0.00744356;0.308914;0.308866;-1.29441;1.01549;0.277109;-0.976947;0.308914;0.300216;-0.206022;0.00401519;-0.798019;0.307430;-1.29441;1.0;0.0;-1.26292;0.307382;0.0;0.0;0.0;0.0;0.0;0.0;0.0363979;0.0;
0.290586;-0.000244459;0.000221269;0.19674;0.0980147;0.0;0.308868;0.308866;-1.25913;1.01504;0.311254;-0.966146;0.308868;0.300216;-0.203420;0.00410497;-0.7881;0.307120;-1.25913;1.0;0.0;-1.22817;0.343163;0.0;0.0;0.0;0.0;0.0;0.0;-0.161033;1.0;
0.291322;-0.000240265;0.000226591;0.188605;0.107980;0.0;0.308866;0.308866;-1.22384;1.0146;0.344997;-0.954144;0.308866;0.300216;-0.202169;0.00410998;-0.783261;0.306817;-1.22384;1.0;0.0;-1.19341;0.378944;0.0;0.0;0.0;0.0;0.0;0.0;-0.349915;1.0;
0.292059;-0.000235772;0.000231630;0.180233;0.117811;0.0;0.308866;0.308866;-1.18854;1.01415;0.378297;-0.940957;0.308866;0.300216;-0.203678;0.00402721;-0.788958;0.306519;-1.18854;1.0;0.0;-1.15866;0.414725;0.0;0.0;0.0;0.0;0.0;0.0;0.357729;1.0;
0.292796;-0.000230984;0.000236380;0.171637;0.127495;0.0;0.308866;0.308866;-1.15321;1.01371;0.411111;-0.926601;0.308866;0.300216;-0.206150;0.00396644;-0.798427;0.306228;-1.15321;1.0;0.0;-1.1239;0.450506;0.0;0.0;0.0;0.0;0.0;0.0;0.13891;1.0;
0.293533;-0.000225907;0.000240835;0.162826;0.137020;0.0;0.308866;0.308866;-1.11787;1.01326;0.443397;-0.911095;0.308866;0.300216;-0.205526;0.00403264;-0.796129;0.305942;-1.11787;1.0;0.0;-1.08915;0.486287;0.0;0.0;0.0;0.0;0.0;0.0;-0.0587484;1.0;
0.294269;-0.000220548;0.000244989;0.153812;0.146373;0.00115799;0.307969;0.307673;-1.08252;1.01281;0.475115;-0.894457;0.307969;0.300216;-0.203466;0.00408183;-0.788218;0.305663;-1.08252;1.0;0.0;-1.0544;0.522043;0.0;0.0;0.0;0.0;0.0;0.0;-0.253376;0.0;
0.295006;-0.000215871;0.000248216;0.144606;0.155544;0.000240960;0.307560;0.307501;-1.04715;1.01237;0.506225;-0.87671;0.307560;0.300216;-0.203639;0.00403486;-0.788795;0.305389;-1.04715;1.0;0.0;-1.01964;0.557681;0.0;0.0;0.0;0.0;0.0;0.0;-0.00754226;0.0;
0.295743;-0.000210013;0.000251806;0.136795;0.163038;-0.000499098;0.307406;0.307360;-1.01766;1.01199;0.531656;-0.861089;0.307406;0.300216;-0.205547;0.00396363;-0.796055;0.305165;-1.01766;1.0;0.0;-0.984888;0.593299;0.0;0.0;0.0;0.0;0.0;0.0;0.240087;0.0;
0.29648;-0.000203892;0.000255080;0.127267;0.171844;-0.00136845;0.307236;0.307192;-0.982268;1.01155;0.561549;-0.841366;0.307236;0.300216;-0.206320;0.00398684;-0.799087;0.304903;-0.982268;1.0;0.0;-0.950136;0.628898;0.0;0.0;0.0;0.0;0.0;0.0;0.0442824;0.0;
0.297216;-0.000197517;0.000258036;0.117579;0.180435;-0.00221795;0.307069;0.307025;-0.946859;1.01111;0.590725;-0.820600;0.307069;0.300216;-0.204128;0.00407343;-0.790747;0.304649;-0.946859;1.0;0.0;-0.915382;0.664477;0.0;0.0;0.0;0.0;0.0;0.0;-0.153271;0.0;
0.297953;-0.000190894;0.000260670;0.107745;0.188801;-0.00304773;0.306904;0.306860;-0.911438;1.01067;0.619146;-0.798818;0.306904;0.300216;-0.202731;0.00408541;-0.785349;0.304403;-0.911438;1.0;0.0;-0.880628;0.700038;0.0;0.0;0.0;0.0;0.0;0.0;-0.342687;0.0;
0.29869;-0.000184034;0.000262978;0.0977763;0.196931;-0.00385800;0.306739;0.306696;-0.876004;1.01023;0.646777;-0.776047;0.306739;0.300216;-0.204046;0.00400741;-0.790304;0.304164;-0.876004;1.0;0.0;-0.845874;0.73558;0.0;0.0;0.0;0.0;0.0;0.0;0.425712;0.0;
0.299427;-0.000176943;0.000264958;0.0876853;0.204815;-0.00464905;0.306576;0.306533;-0.840558;1.00980;0.673584;-0.752317;0.306576;0.300216;-0.206275;0.00395667;-0.798843;0.303932;-0.840558;1.0;0.0;-0.811119;0.771103;0.0;0.0;0.0;0.0;0.0;0.0;0.146658;0.0;
0.300163;-0.000556423;0.000797627;0.0774848;0.212443;-0.00542071;0.306415;0.306372;-0.805101;1.00937;0.699533;-0.727657;0.306415;0.300216;-0.205390;0.00402851;-0.795539;0.303708;-0.805101;1.0;0.0;-0.769297;0.806608;0.0;0.0;0.0;0.0;0.0;0.0;-0.0509223;0.0;
0.300900;-0.000278227;0.000564273;0.114331;0.453316;0.027928;0.311084;0.312746;-0.74339;1.00867;0.74256;-0.682654;0.311084;0.600438;-0.391897;0.00202781;-0.75649;0.303528;-0.74339;1.0;0.0;-0.699789;0.842313;0.0;0.0;0.0;0.0;0.0;0.0;-0.245872;0.0;
0.301637;-0.000232667;0.000547507;0.0724139;0.479993;0.061857;0.317581;0.319329;-0.672456;1.00788;0.788456;-0.627816;0.317581;0.600438;-0.392723;0.00201277;-0.758103;0.303507;-0.672456;1.0;0.0;-0.630283;0.878753;0.0;0.0;0.0;0.0;0.0;0.0;-0.000633154;0.0;
0.302374;-0.000202953;0.000543764;0.0301354;0.504272;0.0950129;0.324121;0.32586;-0.601475;1.00711;0.830362;-0.56988;0.324121;0.600438;-0.398336;0.00197660;-0.768938;0.303650;-0.601475;1.0;0.0;-0.560774;0.91594;0.0;0.0;0.0;0.0;0.0;0.0;0.246797;0.0;
0.303110;-0.000166376;0.000536785;-0.00522058;0.522586;0.122055;0.329534;0.331262;-0.542299;1.00648;0.862076;-0.519452;0.329534;0.600439;-0.399977;0.00198857;-0.772144;0.303891;-0.542299;1.0;0.0;-0.491266;0.953873;0.0;0.0;0.0;0.0;0.0;0.0;0.0521145;0.0;
0.303847;-0.000128968;0.000527125;-0.0476131;0.542164;0.153804;0.335982;0.337695;-0.471263;1.00575;0.896122;-0.456624;0.335982;0.600439;-0.395847;0.00203307;-0.764246;0.304323;-0.471263;1.0;0.0;-0.421758;0.992541;0.0;0.0;0.0;0.0;0.0;0.0;-0.145544;0.0;
0.304584;-9.09166e-05;0.000514832;-0.0897678;0.559035;0.184794;0.342375;0.344073;-0.400202;1.00505;0.925635;-0.391572;0.342375;0.600439;-0.393136;0.00204626;-0.759060;0.304905;-0.400202;1.0;0.0;-0.35225;1.03194;0.0;0.0;0.0;0.0;0.0;0.0;-0.335479;0.0;
0.305321;-5.24108e-05;0.000499968;-0.131474;0.573114;0.215032;0.348712;0.350396;-0.329119;1.00438;0.950470;-0.324624;0.348712;0.600439;-0.396321;0.00201564;-0.765212;0.305632;-0.329119;1.0;0.0;-0.282744;1.07206;0.0;0.0;0.0;0.0;0.0;0.0;0.44156;0.0;
0.306057;-1.36432e-05;0.000482606;-0.172524;0.58433;0.244525;0.354993;0.356661;-0.258019;1.00373;0.970506;-0.256117;0.354993;0.600439;-0.401401;0.00199530;-0.775032;0.306499;-0.258019;1.0;0.0;-0.213235;1.1129;0.0;0.0;0.0;0.0;0.0;0.0;0.154343;0.0;
0.306794;2.51926e-05;0.000462835;-0.212712;0.592628;0.273278;0.361216;0.362869;-0.186903;1.00312;0.985647;-0.186396;0.361216;0.600439;-0.399583;0.00203421;-0.771601;0.307501;-0.186903;1.0;0.0;-0.143728;1.15446;0.0;0.0;0.0;0.0;0.0;0.0;-0.0431305;0.0;
0.307531;6.39025e-05;0.000440752;-0.251838;0.597966;0.301300;0.367382;0.369019;-0.115776;1.00253;0.99582;-0.11581;0.367382;0.600439;-0.395119;0.00206675;-0.763054;0.308633;-0.115776;1.0;0.0;-0.0742194;1.19671;0.0;0.0;0.0;0.0;0.0;0.0;-0.238386;0.0;
0.308268;0.000102293;0.000416467;-0.289706;0.600317;0.328596;0.373488;0.37511;-0.0446398;1.00198;1.00098;-0.0447133;0.373488;0.600439;-0.395587;0.00205355;-0.763979;0.309891;-0.0446398;1.0;0.0;-0.00471280;1.23967;0.0;0.0;0.0;0.0;0.0;0.0;0.0128238;0.0;
0.309004;0.000140173;0.000390103;-0.326127;0.599671;0.355174;0.379535;0.38114;0.0265023;1.00146;1.00111;0.0265378;0.379535;0.600439;-0.401211;0.00201220;-0.774825;0.311268;0.0265023;1.0;0.0;0.0647961;1.28331;0.0;0.0;0.0;0.0;0.0;0.0;0.248605;0.0;
0.309741;0.000171213;0.000366639;-0.360919;0.596029;0.381041;0.385521;0.38711;0.0976478;1.00097;0.996202;0.0975873;0.385521;0.600439;-0.404019;0.00201905;-0.780293;0.312761;0.0976478;1.0;0.0;0.134304;1.32765;0.0;0.0;0.0;0.0;0.0;0.0;0.0599563;0.0;
0.310478;0.000207668;0.000336810;-0.388543;0.590719;0.0;0.390085;0.391056;0.156937;1.00059;0.988292;0.156385;0.390085;0.600439;-0.400963;0.00205559;-0.774469;0.314090;0.156937;1.0;0.0;0.203810;1.37266;0.0;0.0;0.0;0.0;0.0;0.0;-0.137792;1.0;
0.311215;0.000243085;0.000305299;-0.419904;0.581645;0.0;0.391004;0.391056;0.228082;1.00016;0.974258;0.226146;0.391004;0.600439;-0.397654;0.00206926;-0.768106;0.315783;0.228082;1.0;0.0;0.273319;1.41796;0.0;0.0;0.0;0.0;0.0;0.0;-0.32823;1.0;
0.311951;0.000277288;0.000272263;-0.449168;0.569665;0.0;0.391054;0.391056;0.299225;0.999764;0.95534;0.29471;0.391054;0.600439;-0.399906;0.00203721;-0.772413;0.317579;0.299225;1.0;0.0;0.342826;1.46326;0.0;0.0;0.0;0.0;0.0;0.0;0.437428;1.0;
0.312688;0.000310106;0.000237868;-0.476189;0.554841;0.476152;0.402437;0.406598;0.370362;0.9994;0.931638;0.361736;0.402437;0.600439;-0.405089;0.00201729;-0.782453;0.319474;0.370362;1.0;0.0;0.412335;1.50900;0.0;0.0;0.0;0.0;0.0;0.0;0.162046;0.0;
0.313425;0.000341375;0.000202284;-0.500832;0.537245;0.499131;0.410687;0.412359;0.441492;0.999068;0.903273;0.426891;0.410687;0.600439;-0.403735;0.00205894;-0.779962;0.321463;0.441492;1.0;0.0;0.481842;1.55633;0.0;0.0;0.0;0.0;0.0;0.0;-0.0352913;0.0;
0.314162;0.000370940;0.000165690;-0.522973;0.516966;0.52132;0.416516;0.418035;0.512614;0.998767;0.870391;0.489852;0.416516;0.600439;-0.399152;0.00209370;-0.771203;0.323541;0.512614;1.0;0.0;0.55135;1.60432;0.0;0.0;0.0;0.0;0.0;0.0;-0.230837;0.0;
0.314898;0.000398652;0.000128269;-0.542502;0.494105;0.542835;0.422151;0.423645;0.583725;0.998496;0.833161;0.550308;0.422151;0.600439;-0.399243;0.00208244;-0.771401;0.325705;0.583725;1.0;0.0;0.620857;1.65294;0.0;0.0;0.0;0.0;0.0;0.0;0.0244632;0.0;
0.315635;0.000424373;9.02072e-05;-0.559322;0.468777;0.563689;0.427713;0.429189;0.654825;0.998255;0.791771;0.607958;0.427713;0.600439;-0.404564;0.00204079;-0.781655;0.327952;0.654825;1.0;0.0;0.690365;1.70221;0.0;0.0;0.0;0.0;0.0;0.0;0.254115;0.0;
0.316372;0.000447974;5.16947e-05;-0.573348;0.441107;0.583888;0.433209;0.434667;0.725912;0.998043;0.74643;0.662519;0.433209;0.600439;-0.407433;0.00204666;-0.787247;0.330277;0.725912;1.0;0.0;0.759874;1.7521;0.0;0.0;0.0;0.0;0.0;0.0;0.0677821;0.0;
0.317108;0.000465938;1.93955e-05;-0.584511;0.411234;0.603441;0.438638;0.440079;0.796985;0.997858;0.697369;0.713721;0.438638;0.600439;-0.403909;0.00208809;-0.780548;0.332676;0.796985;1.0;0.0;0.82938;1.80262;0.0;0.0;0.0;0.0;0.0;0.0;-0.130039;0.0;
0.317845;0.000485356;-1.94424e-05;-0.591585;0.384764;0.619247;0.443112;0.444538;0.856202;0.997725;0.65382;0.75364;0.443112;0.600439;-0.401601;0.00209982;-0.776142;0.334729;0.856202;1.0;0.0;0.898889;1.85375;0.0;0.0;0.0;0.0;0.0;0.0;-0.320964;0.0;
0.318582;0.000502349;-5.81833e-05;-0.597363;0.351247;0.637636;0.448419;0.449827;0.927247;0.997588;0.598591;0.798042;0.448419;0.600439;-0.403880;0.00207177;-0.780537;0.337255;0.927247;1.0;0.0;0.968396;1.90549;0.0;0.0;0.0;0.0;0.0;0.0;0.0471547;0.0;
0.319319;0.000516833;-9.66334e-05;-0.600159;0.315976;0.6554;0.453659;0.455049;0.998276;0.997476;0.540385;0.838417;0.453659;0.600439;-0.409282;0.00204152;-0.790960;0.339845;0.998276;1.0;0.0;1.0379;1.95783;0.0;0.0;0.0;0.0;0.0;0.0;0.169767;0.0;
0.320055;0.000528737;-0.000134601;-0.599956;0.279126;0.672548;0.458832;0.460204;1.06929;0.997387;0.479492;0.874568;0.458832;0.600439;-0.408913;0.00207269;-0.790346;0.342495;1.06929;1.0;0.0;1.10741;2.01076;0.0;0.0;0.0;0.0;0.0;0.0;-0.0273957;0.0;
0.320792;0.000538000;-0.000171896;-0.596758;0.240883;0.689089;0.463937;0.465291;1.14028;0.997321;0.416218;0.906318;0.463937;0.600439;-0.404689;0.00210837;-0.78229;0.345201;1.14028;1.0;0.0;1.17692;2.06428;0.0;0.0;0.0;0.0;0.0;0.0;-0.223215;0.0;
0.321529;0.000544575;-0.000208333;-0.590578;0.201436;0.705028;0.468974;0.470310;1.21126;0.997276;0.350880;0.933511;0.468974;0.600439;-0.404349;0.00209958;-0.781657;0.347959;1.21126;1.0;0.0;1.24643;2.11837;0.0;0.0;0.0;0.0;0.0;0.0;0.0290942;0.0;
0.322266;0.000548430;-0.000243730;-0.58145;0.160984;0.720376;0.473943;0.475261;1.28222;0.997251;0.283803;0.956015;0.473943;0.600439;-0.409156;0.00205954;-0.790909;0.350764;1.28222;1.0;0.0;1.31593;2.17303;0.0;0.0;0.0;0.0;0.0;0.0;0.262875;0.0;
0.323002;0.000549548;-0.000277909;-0.569417;0.119727;0.735139;0.478844;0.480144;1.35316;0.997244;0.215323;0.973721;0.478844;0.600439;-0.411677;0.00206812;-0.79584;0.353615;1.35316;1.0;0.0;1.38544;2.22825;0.0;0.0;0.0;0.0;0.0;0.0;0.0756077;0.0;
0.323739;0.000547919;-0.000310700;-0.55454;0.0778726;0.749326;0.483677;0.484958;1.42409;0.997255;0.145781;0.986542;0.483677;0.600439;-0.407902;0.00211244;-0.788677;0.356508;1.42409;1.0;0.0;1.45495;2.28403;0.0;0.0;0.0;0.0;0.0;0.0;-0.122269;0.0;
0.324476;0.000544471;-0.000336847;-0.536894;0.0356291;0.762946;0.488441;0.489704;1.495;0.997281;0.0755226;0.994417;0.488441;0.600439;-0.405264;0.00212436;-0.783644;0.359441;1.495;1.0;0.0;1.52446;2.34035;0.0;0.0;0.0;0.0;0.0;0.0;-0.313665;0.0;
0.325213;0.000537842;-0.000366674;-0.520136;0.000281212;0.773867;0.492359;0.493607;1.55407;0.997315;0.01668;0.997175;0.492359;0.600439;-0.407242;0.00209929;-0.787447;0.361913;1.55407;1.0;0.0;1.59397;2.39721;0.0;0.0;0.0;0.0;0.0;0.0;0.141392;0.0;
0.325949;0.000528528;-0.000394669;-0.497651;-0.0421267;0.0;0.494272;0.494381;1.62495;0.997367;-0.0539798;0.995906;0.494272;0.600439;-0.412096;0.00206969;-0.796788;0.36491;1.62495;1.0;0.0;1.66347;2.45446;0.0;0.0;0.0;0.0;0.0;0.0;0.177411;1.0;
0.326686;0.000516573;-0.000420693;-0.47268;-0.0843242;0.0;0.494375;0.494381;1.6958;0.997433;-0.124361;0.98965;0.494375;0.600439;-0.411164;0.00210042;-0.795058;0.367939;1.6958;1.0;0.0;1.73298;2.51174;0.0;0.0;0.0;0.0;0.0;0.0;-0.0195869;1.0;
0.327423;0.000502038;-0.000444616;-0.445349;-0.126101;0.0;0.494381;0.494381;1.76664;0.997509;-0.194112;0.97844;0.494381;0.600440;-0.406330;0.00213517;-0.785788;0.370996;1.76664;1.0;0.0;1.80249;2.56901;0.0;0.0;0.0;0.0;0.0;0.0;-0.215663;1.0;
0.32816;0.000484996;-0.000466319;-0.415793;-0.167247;0.823519;0.504221;0.505742;1.83747;0.997596;-0.262888;0.962335;0.504221;0.600439;-0.405997;0.00213096;-0.785215;0.374080;1.83747;1.0;0.0;1.872;2.62707;0.0;0.0;0.0;0.0;0.0;0.0;0.0470565;0.0;
0.328896;0.000465532;-0.000485692;-0.384161;-0.207559;0.834696;0.509021;0.510232;1.90828;0.997692;-0.330345;0.941415;0.509021;0.600440;-0.410619;0.00209007;-0.794102;0.377186;1.90828;1.0;0.0;1.9415;2.68582;0.0;0.0;0.0;0.0;0.0;0.0;0.267667;0.0;
0.329633;0.000443742;-0.000502640;-0.350610;-0.246833;0.845334;0.513473;0.51465;1.97907;0.997796;-0.396149;0.915786;0.513473;0.600440;-0.413883;0.00209068;-0.800455;0.380314;1.97907;1.0;0.0;2.01101;2.74509;0.0;0.0;0.0;0.0;0.0;0.0;0.0834076;0.0;
0.330370;0.000419736;-0.000517078;-0.315307;-0.284875;0.855449;0.517841;0.518998;2.04985;0.997907;-0.459971;0.885576;0.517841;0.600440;-0.410578;0.00213466;-0.794214;0.383461;2.04985;1.0;0.0;2.08052;2.80486;0.0;0.0;0.0;0.0;0.0;0.0;-0.114511;0.0;
0.331107;0.000393635;-0.000528933;-0.278431;-0.321494;0.865052;0.522138;0.523276;2.12061;0.998024;-0.521496;0.850937;0.522138;0.600440;-0.407652;0.00214917;-0.788633;0.386624;2.12061;1.0;0.0;2.15003;2.86512;0.0;0.0;0.0;0.0;0.0;0.0;-0.306361;0.0;
0.331843;0.000370375;-0.000536796;-0.240163;-0.356508;0.874149;0.526366;0.527485;2.19136;0.998146;-0.580415;0.812042;0.526366;0.600440;-0.410071;0.00211735;-0.79327;0.389801;2.19136;1.0;0.0;2.21954;2.92586;0.0;0.0;0.0;0.0;0.0;0.0;-0.0560035;0.0;
0.33258;0.000340775;-0.000543772;-0.207349;-0.384333;0.881351;0.529836;0.530940;2.25031;0.99825;-0.627314;0.776519;0.529836;0.600440;-0.414633;0.00208882;-0.802053;0.392457;2.25031;1.0;0.0;2.28904;2.98709;0.0;0.0;0.0;0.0;0.0;0.0;0.185287;0.0;
0.333317;0.000309474;-0.000548032;-0.167033;-0.415954;0.889543;0.533937;0.535022;2.32103;0.998379;-0.680708;0.730340;0.533937;0.600440;-0.41515;0.00211375;-0.803158;0.395654;2.32103;1.0;0.0;2.35855;3.04878;0.0;0.0;0.0;0.0;0.0;0.0;-0.0116974;0.0;
0.334054;0.000276626;-0.000549555;-0.125882;-0.445499;0.897254;0.537968;0.539036;2.39175;0.99851;-0.730705;0.680508;0.537968;0.600440;-0.41123;0.00215091;-0.795715;0.398859;2.39175;1.0;0.0;2.42806;3.11094;0.0;0.0;0.0;0.0;0.0;0.0;-0.208014;0.0;
0.33479;0.000242398;-0.000548334;-0.0841030;-0.472818;0.904492;0.541931;0.54298;2.46245;0.998642;-0.777057;0.627271;0.541931;0.600440;-0.410235;0.00214641;-0.793818;0.402070;2.46245;1.0;0.0;2.49757;-3.10964;0.0;0.0;0.0;0.0;0.0;0.0;0.0511906;0.0;
0.335527;0.000206958;-0.000544374;-0.0419038;-0.497776;0.911263;0.545825;0.546856;2.53315;0.998775;-0.819532;0.570893;0.545825;0.600440;-0.414333;0.00210694;-0.801676;0.405285;2.53315;1.0;0.0;2.56707;-3.04658;0.0;0.0;0.0;0.0;0.0;0.0;0.275325;0.0;
0.336264;0.000170485;-0.000537695;0.000504727;-0.520248;0.917577;0.549651;0.550663;2.60383;0.998909;-0.85792;0.511657;0.549651;0.600440;-0.417189;0.00211056;-0.807250;0.408502;2.60383;1.0;0.0;2.63658;-2.98309;0.0;0.0;0.0;0.0;0.0;0.0;0.091219;0.0;
0.337001;0.000133160;-0.000528330;0.0429107;-0.540122;0.923442;0.553408;0.554402;2.6745;0.999042;-0.892028;0.449857;0.553408;0.600440;-0.413663;0.00215676;-0.800599;0.41172;2.6745;1.0;0.0;2.70609;-2.91916;0.0;0.0;0.0;0.0;0.0;0.0;-0.106721;0.0;
0.337737;9.51708e-05;-0.000516327;0.0851024;-0.557298;0.928865;0.557097;0.558074;2.74517;0.999174;-0.921686;0.385801;0.557097;0.600440;-0.410488;0.00217293;-0.794541;0.414936;2.74517;1.0;0.0;2.7756;-2.85481;0.0;0.0;0.0;0.0;0.0;0.0;-0.299010;0.0;
0.338474;5.67059e-05;-0.000501744;0.126869;-0.571691;0.0;0.559143;0.559283;2.81583;0.999304;-0.946747;0.31981;0.559143;0.600440;-0.412454;0.00214207;-0.79828;0.418149;2.81583;1.0;0.0;2.84511;-2.79009;0.0;0.0;0.0;0.0;0.0;0.0;-0.0489433;1.0;
0.339211;2.44272e-05;-0.000487676;0.168002;-0.583228;0.0;0.559275;0.559283;2.88648;0.999432;-0.967086;0.252211;0.559275;0.600440;-0.416937;0.00211471;-0.806878;0.421358;2.88648;1.0;0.0;2.91461;-2.7253;0.0;0.0;0.0;0.0;0.0;0.0;0.192817;1.0;
0.339948;-1.44092e-05;-0.000468565;0.201647;-0.590619;0.0;0.559282;0.559283;2.94535;0.999537;-0.980352;0.194894;0.559282;0.600440;-0.416234;0.00214070;-0.805596;0.424027;2.94535;1.0;0.0;2.98412;-2.66051;0.0;0.0;0.0;0.0;0.0;0.0;-0.00389273;1.0;
0.340684;-5.31736e-05;-0.000447113;0.241088;-0.596783;0.947448;0.563091;0.564286;3.01599;0.99966;-0.991785;0.125229;0.563091;0.600440;-0.411946;0.00217945;-0.797446;0.427223;3.01599;1.0;0.0;3.05363;-2.59551;0.0;0.0;0.0;0.0;0.0;0.0;-0.200433;0.0;
0.341421;-9.16725e-05;-0.000423428;0.279325;-0.599966;0.951713;0.566856;0.567804;3.08663;0.99978;-0.99827;0.0549265;0.566856;0.600440;-0.410685;0.00217690;-0.795041;0.430410;3.08663;1.0;0.0;3.12314;-2.52998;0.0;0.0;0.0;0.0;0.0;0.0;0.0676936;0.0;
0.342158;-0.000129713;-0.000397629;0.316166;-0.600152;0.955555;0.570335;0.571253;-3.12593;0.999896;-0.999773;-0.0156617;0.570335;0.600440;-0.414635;0.00213537;-0.802594;0.433587;-3.12593;1.0;0.0;-3.09054;-2.46406;0.0;0.0;0.0;0.0;0.0;0.0;0.292659;0.0;
0.342894;-0.000167107;-0.000369843;0.351429;-0.597342;0.958989;0.573735;0.574634;-3.0553;1.00001;-0.996287;-0.0861838;0.573735;0.600440;-0.418305;0.00213002;-0.809719;0.436752;-3.0553;1.0;0.0;-3.02103;-2.39775;0.0;0.0;0.0;0.0;0.0;0.0;0.0990188;0.0;
0.343631;-0.000203665;-0.000340211;0.384936;-0.591547;0.962023;0.577068;0.577949;-2.98468;1.00012;-0.987828;-0.156288;0.577068;0.600440;-0.415579;0.00217178;-0.804611;0.439904;-2.98468;1.0;0.0;-2.95153;-2.33106;0.0;0.0;0.0;0.0;0.0;0.0;-0.0989316;0.0;
0.344368;-0.000239206;-0.000308879;0.416521;-0.582799;0.964667;0.580334;0.581198;-2.91406;1.00022;-0.974438;-0.225624;0.580334;0.600440;-0.412382;0.00218990;-0.798517;0.443041;-2.91406;1.0;0.0;-2.88202;-2.26399;0.0;0.0;0.0;0.0;0.0;0.0;-0.291643;0.0;
0.345105;-0.000273554;-0.000276004;0.446026;-0.571139;0.966926;0.583534;0.58438;-2.84344;1.00032;-0.956184;-0.293846;0.583534;0.600440;-0.414024;0.00216196;-0.801642;0.446162;-2.84344;1.0;0.0;-2.81251;-2.19655;0.0;0.0;0.0;0.0;0.0;0.0;-0.0419517;0.0;
0.345841;-0.000306534;-0.000241752;0.473303;-0.556627;0.96881;0.586668;0.587497;-2.77283;1.00041;-0.933155;-0.360612;0.586668;0.600440;-0.41872;0.00213316;-0.810672;0.449266;-2.77283;1.0;0.0;-2.743;-2.12875;0.0;0.0;0.0;0.0;0.0;0.0;0.200540;0.0;
0.346578;-0.000332855;-0.000212278;0.498216;-0.539336;0.970326;0.589738;0.590549;-2.70221;1.00050;-0.905467;-0.425591;0.589738;0.600440;-0.41812;0.00216744;-0.809660;0.452352;-2.70221;1.0;0.0;-2.67349;-2.06060;0.0;0.0;0.0;0.0;0.0;0.0;0.00394418;0.0;
